id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJ-beUklcv0i0RTFLULC_xdF0,WIRAWAN HOME STAY,-8.488966999999999,115.07593589999998,"G36G+C97, Jl. Pura Puseh, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=6734272527743603276,OPERATIONAL,,hostel,"hostel, lodging",5,1,,,,,,
ChIJzemTXugv0i0RBiF0aC0EIuY,MTB TRACK GADUNGAN,-8.486368299999999,115.07301229999999,"Br. Wani Gadungan, Dalang, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=16582821371004068102,OPERATIONAL,+62 812-3600-3133,tourist_attraction,tourist_attraction,5,9,,Nice view and track !,,,,
ChIJ__ZXLeQv0i0RUetClI5IH78,patung pak tani,-8.4903459,115.07699129999999,"Unnamed Road, G35G+VQ9, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=13771805962732235601,OPERATIONAL,,historical_landmark,historical_landmark,4.6,25,,It's cool.,,,,
ChIJqYuubOgv0i0RbdkDc6iu1fA,Villa Marta,-8.4872144,115.07183570000001,"Br. Wani Desa Gadungan, Tim, G37C+4P8, Selemadeg, Dalang, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82162, Indonesia",https://maps.google.com/?cid=17353968777649445229,OPERATIONAL,+62 819-9910-1966,,lodging,4.8,11,,Nice place...,,,,
ChIJu01zG7ov0i0RNjRvGBuNc7o,GODEM HOME,-8.4894897,115.07517899999999,"Desa, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali, Indonesia",https://maps.google.com/?cid=13435237260889895990,OPERATIONAL,+62 878-5551-0171,bed_and_breakfast,"bed_and_breakfast, lodging",5,1,,,,,,
ChIJreflUO8v0i0RQ-Q3H8xZqEQ,Waroeng Hendri,-8.4873414,115.07674649999998,"G37G+3M9, Jl. Gada Rata, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=4947302923898446915,OPERATIONAL,+62 822-4734-8579,bar,bar,5,1,,,,,,
ChIJr3FI9U4v0i0ROrZvFnXqFLw,BAGUS DINATA VILLAGE,-8.4893447,115.0750103,"G36G+726 Jero Mangku Dalem, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=13552714967273158202,OPERATIONAL,,hotel,"hotel, lodging",,,,,,,,
ChIJiyIUmkgv0i0R05OC_qbGzdw,Warung Nasi Bubuh,-8.4903534,115.07560900000001,"Unnamed Road, Gadungan, G35G+V65, Dalang, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=15910591479106671571,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,,,,,,
ChIJ1yFFd-Yv0i0Rz4Lt9iV-jiM,Bilyard Sport,-8.4897033,115.07593999999999,"Br Desa Dauhan, Selemadeg Tim., 82161, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=2562123939542041295,OPERATIONAL,,cafe,"cafe, food",5,1,,,,,,
ChIJwX2T9a4v0i0RjmisJtzJ_M4,Cahya Pondok,-8.4888499,115.0714895,"G36C+FH9, Dalang, Selemadeg Timur, Tabanan Regency, Bali 82162, Indonesia",https://maps.google.com/?cid=14915018013323061390,OPERATIONAL,+62 813-5328-0004,,lodging,,,,,,,,
ChIJFwmcMsYv0i0RwRdt8UfvmfI,The OgYa'S Kubu,-8.4864631,115.0729351,"Br, G37F+C57, Wani, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=17481266520887465921,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",5,1,,,,,,
ChIJxXWFAMUv0i0Rk2QH2iOPccU,Depot Uma Diwang,-8.4898103,115.07556050000001,"Unnamed Road, G36G+36F, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=14227310081984652435,CLOSED_TEMPORARILY,,restaurant,"restaurant, food",,,,,,,,
ChIJ_15FfcUv0i0ROTusp7NVPkQ,Tegalan Pradnya,-8.4886728,115.0718725,"G36C+FH5, Dalang, Selemadeg Timur, Tabanan Regency, Bali 82162, Indonesia",https://maps.google.com/?cid=4917462073235749689,OPERATIONAL,,park,park,,,,,,,,
ChIJqfsDBgAv0i0RE4--3_v3pfk,Umah suma,-8.4897454,115.07447959999998,"G36F+4Q5, Jl. Pahlawan, Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82161, Indonesia",https://maps.google.com/?cid=17989056947763973907,OPERATIONAL,,guest_house,"guest_house, lodging",,,,,,,,
ChIJoSSo69cv0i0RgIwd53C-kb4,Jero Tegeh Sari,-8.4887486,115.07661989999998,"Depan SDN 01 Gadungan, Banjar Tegeh, Desa Gadungan, Kec. Selemadeg Tim., Kabupaten Tabanan, Bali 82162, Indonesia",https://maps.google.com/?cid=13731966130952440960,OPERATIONAL,+62 852-5904-2940,private_guest_room,"private_guest_room, lodging",,,,,,,,
