id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJSzaO34Zv0S0Roh6zNg1hZrk,Warung Muslim Bu Rizka,-8.148518,114.6322931,"Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=13359472054021332642,OPERATIONAL,+62 812-4678-8366,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.4,5,,,,,,
ChIJ2dEFo2Jv0S0Rpt4hVR5AnLY,WR.MINA,-8.1485147,114.63219900000001,"VJ2J+JW2, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=13158462710291226278,OPERATIONAL,,night_club,night_club,4,1,,,,,,
ChIJK4flKMRu0S0R5WaFxpdFFtc,Ayu Guest House Pemuteran,-8.1490859,114.63478619999998,"VJ2M+9W7, Jalan Raya, Pemuteran, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=15498651685815150309,OPERATIONAL,+62 877-6217-7927,hotel,"hotel, lodging",5,1,,,,,,
ChIJLZ9E0z1v0S0RbO6hSECXHlk,Warung Jawa,-8.1484632,114.6327501,"VJ2M+J46, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=6421736421029178988,OPERATIONAL,+62 812-4611-5613,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4,2,,,,,,
ChIJ4ZSTmsZu0S0R_0rJWjaUnL8,Warung Sakinah Bakso Dan Lalapan Ayam,-8.148239799999999,114.63499879999999,"VJ2M+PX5, Pemuteran, Gerokgak, Buleleng Regency, Bali 81155, Indonesia",https://maps.google.com/?cid=13807073518783384319,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.3,4,,👍🏾 top,,,,
ChIJgyD_teJv0S0RuRWF4wFXf8A,"Warung Jawa ""Mbak Uchin""",-8.148932499999999,114.63482990000001,"VJ2M+CWG, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=13870901042948150713,OPERATIONAL,+62 852-3120-0359,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,,,,,,
ChIJ8xnG7IJv0S0RK4skV_LMK5U,Warung Muslim Alyasmin,-8.1485526,114.63215269999999,"VJ2J+HVC, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=10748910276865985323,OPERATIONAL,+62 852-3921-5071,restaurant,"restaurant, food",4,2,,,,,,
ChIJKZ9FyXJv0S0RNRRYGMu6X1M,Warung Madura,-8.1482451,114.63245280000001,"Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=6007725809385083957,OPERATIONAL,+62 877-6283-4606,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,,,,,,
ChIJN9bIAVRv0S0RgrJaVY8G1sk,Pura Saab Sari,-8.1528375,114.63419869999998,"RJWM+VM8, Pemuteran, Gerokgak, Buleleng Regency, Bali 81155, Indonesia",https://maps.google.com/?cid=14543819259321692802,CLOSED_TEMPORARILY,,museum,museum,4,2,,,,,,
ChIJSWCDhcZu0S0RC2qQehx05qE,Warung Muslim Fatimah,-8.1482318,114.6346467,"VJ2M+PV2, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=11666139550414039563,OPERATIONAL,,restaurant,"restaurant, food",3,1,,,,,,
ChIJJ5XK_FVv0S0R89i9njtVr_I,Warung Pawon Buk Tin,-8.1486058,114.6346092,"VJ2M+HR5, Jl. Singaraja-Gilimanuk, Pemuteran, Kec. Gerokgak, Kabupaten Buleleng, Bali 81155, Indonesia",https://maps.google.com/?cid=17487289592657598707,OPERATIONAL,+62 838-3462-2384,restaurant,"restaurant, food",4.7,3,,Market ubud totally so nice in march. So if you want vacation to ubud its really nice on march.,,,,
