id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJCZ9O_iqB0S0RuBXXmqqGQJI,Warung Lakshmi,-8.2697174,114.968907,"PXH9+J62 Manik River Side, Subuk, Kec. Busung Biu, Kabupaten Buleleng, Bali, Indonesia",https://maps.google.com/?cid=10538571195347310008,OPERATIONAL,+62 857-8023-1103,indonesian_restaurant,"indonesian_restaurant, restaurant, food",5,8,,Most authentic and delicious nasi goreng of Bali! 🥇,"Best Nasi Goreng in Bali, you should definitely try it! The service is as well really good :)",,,
ChIJ93z8LAGB0S0RdskXaxnopb0,"Warung bakso dan mie ayam "" COKOT """,-8.2672469,114.9712637,"PXMC+4G2, Kekeran, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=13665583840194185590,OPERATIONAL,,restaurant,"restaurant, indonesian_restaurant, food",,,,,,,,
ChIJzaqONwCB0S0RR5lqwFzOoP0,Umahne dek wan,-8.268758,114.971023,"PXJC+983, Kekeran, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=18275834185629997383,OPERATIONAL,,tourist_attraction,tourist_attraction,,,,,,,,
ChIJk8rFno6B0S0RxvLG6GdxeuE,Warung d'jabrix,-8.2687755,114.9722779,"PXJC+FWJ, Kekeran, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=16247423296793408198,OPERATIONAL,+62 877-5976-5170,night_club,night_club,5,2,,Good,,,,
ChIJcwJ3wWaB0S0RnQsHnangdzc,ana putu cottage,-8.2678418,114.97235769999999,"Kekeran, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=3996910213403184029,OPERATIONAL,+62 881-0381-09366,hostel,"hostel, lodging",3.3,4,,,,,,
ChIJ-7SCWcCB0S0RVa_tDwmjRzc,Hello Lapita Guest House,-8.267337099999999,114.97270819999999,"PXMF+338, Kekeran, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=3983331654749761365,OPERATIONAL,,hotel,"hotel, lodging",,,,,,,,
ChIJ8WboLvKB0S0RZPqRXUAMIwM,Warung Nyoman Siti,-8.2731281,114.9726899,"PXGF+P3W, Jl. Kiskinda, Kedis, Kec. Busung Biu, Kabupaten Buleleng, Bali 81154, Indonesia",https://maps.google.com/?cid=226037876885944932,OPERATIONAL,+62 877-6261-6633,restaurant,"restaurant, food",3.5,4,,,,,,
ChIJiWkUwFCB0S0RTXhj8FxSXxM,Kayu jae coffe,-8.2722596,114.9712244,"PXHC+3FX, Kedis, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=1395924968631662669,OPERATIONAL,+62 858-2960-7773,coffee_shop,"coffee_shop, cafe, food, store",1,1,,,,,,
ChIJFU1XJGaB0S0RNRXvYcbCwXk,Pondok lunak Bali,-8.272472200000001,114.97144870000001,"Kedis, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=8773507706396808501,OPERATIONAL,,cottage,"cottage, lodging",3,2,,,,,,
ChIJlbQYfGiB0S0RQved6Nn7lNA,Rumah Makan Bali,-8.2732767,114.97267389999999,"PXGF+M3M, Jl. Raya Kedis, Kedis, Kec. Busung Biu, Kabupaten Buleleng, Bali 81154, Indonesia",https://maps.google.com/?cid=15029914769771329346,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.7,7,,,,,,
ChIJZXdb2wSB0S0RHzJf11l9C1Q,AdiNovA,-8.2730856,114.97175539999998,"PXGC+QP, Kedis, Busung Biu, Buleleng Regency, Bali 81154, Indonesia",https://maps.google.com/?cid=6056071948748665375,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",,,,,,,,
