id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJf5OC3nYH0i0R6VOhKlogRh8,KFC,-8.4513489,115.60482100000002,"Jl. Jenderal Sudirman No.25, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=2253524235179873257,OPERATIONAL,+62 21 14022,fast_food_restaurant,"fast_food_restaurant, restaurant, food",4.3,605,PRICE_LEVEL_MODERATE,"Very clean area, perfectly cooked chicken, and great pit stop for tourists or locals wanting a quick fix for fast food!","One and only KFC in Town,  appreciate the comitment of the staff and owner to bring KFC to this Town.

The interior, exterior and kids facilities are good.

Well done.",Chickens are not cooked well again unfortunately. All KFC in all around the world have same peoblem I think. Because of the special crunchy sauce outside doesn't let the chicken cool well. Customer service was quite well. Thanks for kind and friendly service. It's an air-conditioned place. Seatings are quite clean. Toilets and hand wash basins are quite clean as well.,"Locations in the main road, easier to find. Car and motorbikes parking available at front of the restaurant.","Was driving on sunrise mission with my clients and then we were hungry for some great meals! Really glad we found a KFC in Karangasem.

Not only that, this place also serve with great service and nice smiles."
ChIJNazuJjAG0i0RcdxLU2zDJEY,Hotel Ganitri Oka Inn,-8.451199899999999,115.60538209999999,"Subagan, Karangasem, Karangasem Regency, Bali 80811, Indonesia",https://maps.google.com/?cid=5054379551837903985,OPERATIONAL,+62 363 22354,hotel,"hotel, lodging",3.6,23,,"not suitable for long stay, unless you have a very tight budget. It has minimum facility but have a lot access to shops/foodstore","I stayed at this lodge on 21 Dec 2021 for one night just to sleep. Cheap room, but do not expect good  service. Even they didn't provide towels, my first experience ever. The sheet was clean n white the aircon was cool though, and that's all that matter to me",,,
ChIJFZqN8jgG0i0RZllncC7uVKo,Wr. Babi Guling Sari Sedana,-8.4474748,115.60478830000001,"HJ33+2W7, Jl. Untung Surapati, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=12273696767713171814,OPERATIONAL,+62 857-3743-7131,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.1,155,,It was more rice than anything else. We only had two small pieces of pork. Taste was good but it doesn’t justify the 30k rupiah price. At least we had a small soup.,The Babi Guling tasted really good here. Our plates were filled with some quality piece of pig meat. Everything was juicy and tasty. We even took 2 small pieces each extra. We paid in the end 40k each with the extra meat. I think it's too much for what it is (I don't know if we paid the normal price).,"Good taste, food openly displayed and flies lands on the foods, I saw big green one",local traditional food with great taste,"This is a non halal restaurant. Very recommended for Balinese food lovers. One of the best restaurant around Bali. Please try if you come to this area. Come early,so you can choose the complete versions of the menu. Be careful, if you have hypertension or cholesterol problems 😀"
ChIJkReYDiUG0i0REshVnK_qN0o,Mie Ayam Koprol,-8.4517703,115.6036043,"Jl. Sudirman No.100, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=5348001122488797202,OPERATIONAL,+62 831-1436-2626,restaurant,"restaurant, food",4.3,122,PRICE_LEVEL_INEXPENSIVE,"Good and delicious food. The provided chilli sauce on the table is in a small quantity sometimes.

The spiciest level is somehow normal for me (YMMV).

Good place despite being small (only 6 tables, each has 4 chairs).","Good Restaurant By the beach and swiming pool .
Very good fish cury",So yummy and affordable.,Delicious food,
ChIJc-2OKrkH0i0RhQbUTHO8Nh0,Mie Ayam & Bakso Nanok,-8.4509718,115.6053164,"GJX4+J48, Jl. Sudirman, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=2105077079238510213,OPERATIONAL,,brunch_restaurant,"brunch_restaurant, breakfast_restaurant, indonesian_restaurant, restaurant, food",4.1,211,PRICE_LEVEL_INEXPENSIVE,Best Bakso Taste ever but sometime so fast finish due to many passer by stopped or take away the bakso or noodle chicken soup.. very tasty and very affordable price..  try to have ice campur aslo!!,Best beef mratball & noodle in Karangasem Regency,"Good for local community,, overall nice place",Great bakso I ever had,Nice place for chill out with friends
ChIJbdouqeAH0i0RIFKD3Y1Wq6A,masakan padang baringin jaya tigo,-8.450396,115.60566379999999,"masakan padang baringin jaya tigo, Jl. Jenderal Sudirman no.46 C, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=11577442434392740384,OPERATIONAL,+62 812-8269-3904,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.2,17,,"The food is very tasty, the prices are affordable, and there are many choices of side dishes",,,,
ChIJScbFqyUG0i0RWN4at2BvDu0,bubur ayam koprol,-8.4518075,115.60357499999999,"Jl. Sudirman No.100, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=17081712897842404952,OPERATIONAL,+62 856-4029-8007,restaurant,"restaurant, food",5,3,,Nice,,,,
ChIJi_CMiAEH0i0RCKbE4mXG7KU,Kedai Kopi nAu Karangasem,-8.4513498,115.6042586,"Jl. Panglima Besar Sudirman No.94, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=11956149251660359176,OPERATIONAL,,coffee_shop,"coffee_shop, cafe, food, store",4.4,23,,"Good food and nice place,",Nice taste with low budget price. A good place for teenagers. But the place a bit small.,"It’s not a school, it’s a home; warm and caring ❤️",,
ChIJ0Ry9YmsH0i0RXRZYuZF02Kc,Warung Makan Ibu Jagi,-8.4485169,115.6060659,"HJ24+HCW, Jl. Untung Surapati, Paya, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=12094544968532104797,OPERATIONAL,+62 878-6591-1681,restaurant,"restaurant, food",4.5,74,PRICE_LEVEL_INEXPENSIVE,"Good food, adorable price.. happy tummy",,,,
ChIJGyLDXrcH0i0RtYoRPeaJLxk,Permata Karaoke,-8.4524206,115.60297910000001,"Jl. Sudirman, Subagan, Karangasem, Karangasem Regency, Bali 80813, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=1814820796813642421,OPERATIONAL,+62 823-4069-9191,fast_food_restaurant,"fast_food_restaurant, restaurant, food",5,11,,,,,,
ChIJL0NPlLAH0i0R4oEShXHyotI,Warung Makan Rejeki Nganjuk (Muslim),-8.4494132,115.6081485,"Jl. Pesagi No.1B, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=15177960263569801698,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.5,37,,Nice,,,,
ChIJs0vYkLMH0i0RViU8Zvmkf_w,"Rumah Makan Nanda, Nasi Babi Guling Dan Nasi Balung",-8.4489323,115.6082707,"HJ25+C8FSubaganKec, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=18194442410669122902,OPERATIONAL,+62 857-3701-0405,restaurant,"restaurant, food",3.7,3,,,,,,
ChIJf4UTkogH0i0RLmkt6ALgJiI,Warung Jawa Banyuwangi Halal,-8.4490229,115.6050434,"HJ24+92V, Jl. Abang - Amlapura, Subagan, Kec. Abang, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=2460900549494401326,OPERATIONAL,+62 811-3998-957,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.6,7,,,,,,
ChIJnzdPsTEG0i0Rta9mz8Rt4gw,Tugu Garuda Pancasila,-8.449608099999999,115.6070297,"HJ24+5R2, Subagan, Karangasem, Karangasem Regency, Bali 80811, Indonesia",https://maps.google.com/?cid=928425165252374453,OPERATIONAL,,historical_landmark,historical_landmark,4.3,46,,Bali it’s amazing very nice people and very nice place.👆,local east bali city heroiconument,Nice bro,Good statue,Good
ChIJ3QqZHHoH0i0RDib73HGelQs,Sate kambing,-8.4494441,115.60673329999999,"Jl. Suropati No.25, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=834747517823034894,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4,1,,"I was speaking to the owner, 50 years he is on the same place, great food, sate kambing (lamb), and of course very cheap",,,,
ChIJEao8oksH0i0Rw9s3edly0XA,Roti Bakar Dan Terang Bulan Johny,-8.4472449,115.60470790000001,"Dekat, Jl. Untung Surapati No.162, Padang Kerta, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=8129405080747629507,OPERATIONAL,+62 812-3849-9091,,"restaurant, food, store",4.8,4,,,,,,
ChIJK7Sbbr0H0i0RPEeUXLQ-O08,Es Teh Indonesia - Karangasem,-8.452838999999999,115.602237,"Jl. Jenderal Sudirman No.106, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=5709225896990492476,OPERATIONAL,+62 899-4935-888,cafe,"cafe, food",4.7,51,,,,,,
ChIJxf9tuLIH0i0RV_TSFWpRPqI,KFC Karang Asem,-8.451331,115.604681,"Jl. Sudirman No.80, Subagan, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=11690871198774916183,OPERATIONAL,+62 811-1915-928,restaurant,"restaurant, food",,,PRICE_LEVEL_MODERATE,,,,,
ChIJJeWdbQ0H0i0R2fUYOX68GlY,Warung Makan Babi Guling Bu Kerti ll,-8.447852899999999,115.60548689999997,"HJ24+V55, Jl. Untung Surapati, Padang Kerta, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia",https://maps.google.com/?cid=6204478686966117849,OPERATIONAL,+62 812-4659-7074,restaurant,"restaurant, food",4.4,11,,"Looks yummy, doesn’t it? It’s located in Karangasem city. The restaurant can be found easily because it’s located near a big highway there. The price itself only 30.000 (include drink, you can choose what to drink). The meat still fresh and not fishy. Of course, it is tasty. As a balinese who wants to tes kriuk when eating babi guling, I’ll give the kulit a big big big ten from ten. IT’S SO CRUNCHY GUYS. Don’t know what to eat in Karangasem? Just go here",Best price with big portion,Ok,,
