id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJ31YjHteJ0S0RwrmFgkQ4Rys,Rumah Gemuk Bali,-8.2668967,115.16065189999999,"Jl. Drupadi No.2, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=3118523133876091330,OPERATIONAL,+62 818-0345-9000,restaurant,"restaurant, wedding_venue, event_venue, food",4.5,1244,PRICE_LEVEL_MODERATE,"Place: absolutely too beautiful, you gotta come to see it for yourself. And take lots of photos. There is only steps n slopes here, you might not want to wear too high heels.
Food: Great beverages!!! Food wise needs more improvement, spicy pasta was not spicy at all. Carbonara felt very flat on the taste.
Staff: staff was really helpful to help you take photos.","This place is beautiful.
You can do “picnic” on the ground floor, they even have picnic basket. The food could be better though, the dessert is good.
Overall great experience. Will visit again.",Beautiful place with stunning view. We came without reservation and got table on 2nd floor. Before you go there they asked you to pay 100.000 IDR per person as deposit which you could spend for food and beverages. Food quality wasn't great. Not sure if I come again. Maybe only for photoshoot.,"We went here without an appointment,  but we got the table & we need to pay IDR 100.000 in advance per person, and that can be exchanged with food later inside the restaurant.
It's better to make a reservation first before coming here.
This place is really an Instagramable photos and videos area. The place is divided into 2 places roof top and picnic area below, the top floor will be hot if the sun up with clear sky. Lucky, we were a bit cloudy and windy, so it was not hot at all.
The foods are is all good and delicious. I don't find any problem with the food.
Truffles soup good portion, taste good too.
Baileys tiramisu, lovely tiramisu, the baileys not too strong and coffee flavor just rite.
Creamy Carbonars, not too creamy and good too.
Fried rice with pork, my favorite and recommended menu.
Nasi lemak is also ok. The coconut rice also smells really good
Saigon Pork Ribs, good one and pork tender and juicy.
Small issues few fruit flies flew around while we ate, but the waiters told us already the consequences for eating at the top floor, and we were ok.

Overall, it is a good place to eat, photos, and enjoying Lake beratan view with mountains.","Eating in a Glass House.
We had Lunch there.
Little strange is the deposit for a 50k pp minimum spending right at the parking lot.
Think this place is kinda famous for the building as it can't be about the food.
The service was good and friendly.
We had Pad Thai which been honestly as far away from the original as from here to the moon.
I am a big fan of noodle dishes especially Pad Thai but this was something else.

The grilled Ham and Cheese Sandwich was with too much oil
surely no butter was used. It tasted also as used oil was used.
Laksa was good. Chicken cubes been cut to big for our taste.
Cappuccino was a little weak.
For us no place to go back."
ChIJsyYbNcKJ0S0RM-R9GHpndkA,Wisata Petik Strawberry Bedugul,-8.2706116,115.16362670000001,"P5H7+QF2, Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=4645013839773819955,OPERATIONAL,+62 819-9935-8616,tourist_attraction,tourist_attraction,4.4,168,,"Disappointing Experience at an Overrated Strawberry Farm

My visit to this highly-rated strawberry farm was unfortunately underwhelming and did not live up to the hype. Here's why:

Unwelcoming First Impression: Upon arrival, the staff was not welcoming, and there was a lack of clear guidance or information provided. This made the start of the visit quite confusing and unwelcoming.

Scant Strawberry Selection: The primary disappointment was the scarcity of strawberries. After 20 minutes of searching, we managed to find only six strawberries, which, to our dismay, were somewhat bitter. Those looking for sweet and plump strawberries might find this place unsatisfactory.

Poor Overall Farm Experience: The overall experience at the farm was far from enjoyable. There was a noticeable absence of service and the staff seemed unfriendly, especially towards tourists. It felt as if locals might receive better treatment, but as a visitor, I didn't feel valued or respected.

In conclusion, I cannot recommend this farm to those who are enthusiastic about strawberry picking or seeking a pleasant day out. Perhaps our visit was an off day for the farm, but based on this experience, it's hard to justify the high ratings it has received.","good for families and young kids. can pick your own and bring home. they also sell pre picked strawberries. good size and color and taste, actual quality. can do the whole in 30 minutes if u choose. plenty of parking. recommended if in the area; combine with camping and kebun raya for a nice bedugul weekend.",Really a best experience we feel.  We harvest the strawberries in the fields and ate it without any cost. If you want to purchase it they charged 100000 idr for 1 kg.,"A large strawberry farm where we can do self-picking. The price per kilo is pretty cheaper than it is in local market in Denpasar or Badung.

We can pick strawberries as many as we want then the farm care taker will weight them and calculate the total price.

The strawberry here is the sweetest I’ve ever had. The size ranged from small to big one. It is best to come with shorts and sandals as we need to squat to get the strawberry and some raws have a wet soil.","Great experience of picking strawberries.
Must try"
ChIJm_7ElhWJ0S0RoYjeLY0BAKw,CLV Hotel & Villa,-8.2712064,115.1623873,"Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=12393907880395180193,OPERATIONAL,+62 819-9910-5252,hotel,"hotel, lodging",4.3,1143,,"My third visit to CLV Hotel was as enjoyable as always. The staff are very helpful. The rooms offer a great range of facilities including TV, WiFi, tea & coffee, a kettle, water, footwear and some toiletries for the bathroom and shower. The restaurant serves meals including ones to your room. The location is close to sites like Ulun Danau Bratan, the Strawberry Farm, the golf course, Botanical Gardens, local shops & markets, and various restaurants. The view of the lake and mountains is relaxing. There is free vehicle parking right outside your room, a small backyard, and a nice balcony upstairs. Overall, it is great value for money.","Amazing place! Rooms could use some refurbishing but overall they are so good.

I got a whole villa for myself when I visited and the restaurant was literally empty so I got royal treatment every time I went to eat.

The hotel is really close to ulan danu temple, Handara gate and botanical gardens.

Grab/gojek sometimes so do not work in the area so ask hotel about pickup and drop to nearby spots","I stay here for two nights. I would say my experience during my stay in this accommodation is pretty nice. Love on how they have small backyard in the villa. It is close to any destinations in Bedugul. The interior itself is quite old, you may also notice some spots and stains in the wall or door.",The room was actually fine but it was too moist that everything was abit damaged. But  the location is great. Breakfast was provided.,"This is a  Budget Stay at North Bali. Located by lakeside with a beautiful view of lake and mountains😍. Location is perfect to cover nearbuy tourist places in North Bali. Climate here is so pleasant and refreshing.

They have 1 and 2 bedroom spacious villas. Rooms are little old fashioned but have basic amenities. They have kitchen with some equipment's too.

Food is good but Veg options are too limited here.
Staff and hospitality is perfect.

Overall a decent stay if you are travelling on budget."
ChIJMyjypqaJ0S0RqWYcyMCWiM8,BALI JURASSIC,-8.2667808,115.1639754,"Jl. Denpasar-Singaraja Jl. Raya Denpasar, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 80351, Indonesia",https://maps.google.com/?cid=14954368317418923689,OPERATIONAL,+62 878-6132-2969,restaurant,"restaurant, food",4.4,106,,"Stumbled upon this hidden gem by pure accident. My son loves dinosaurs so we wheeled back and had an early dinner. We almost didn't realise there was a whole dinosaur play park at the back! Admission is 30k for adults and 15k for kids, and there's lots to keep the kids entertained for a while, plus some great views from the ""eagle's nest"".
Inside the restaurant, the food is very reasonably priced and pretty tasty.
Nice, quirky place to visit and clearly a labour of love for a grown-up dino enthusiast! 🦖",Such a nice place in Bali for me as a dinosaur fan! They have lots of dinosaur statues in the yard and I’m really loving it!,"Not a big park but entertaining for my 7 years old dinosaur big fan, reasonable ticket prices which include hot tea, they also have a restaurant. Clean park, friendly staff, just need to add more dinosaur 🦕🦖","A real hidden gem!  A really cool place!   The dinosaurs statues and landscaping is really awesome!   Suggestion to the owner:  I think you should add some more statues and decor inside the actual eating area.   Staff was very friendly.   I highly recommend this place if you like dinasours, or if you have young children.",We've been waiting for this to open. For over a year someone has been working tirelessly to create this artistic and entertaining Jurassic Park themed garden and restaurant. Locally owned and created. It really is a must to visit. It's small and will amuse you for an hour or so. The restaurant serves a range of good value Indonesian dishes.
ChIJsy-e-xSJ0S0ROO5Bg5ri9hg,Wisma PLN Bedugul,-8.268360399999999,115.16508509999998,"P5J8+M24, Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",https://maps.google.com/?cid=1798874254436068920,OPERATIONAL,+62 813-9959-5105,lodging,lodging,4.2,145,,"I came here with my family for a short vacation only 1 night stay.
Really close to lake and there's small way to the lake but be careful of slippery roads during rainy season.
Cozy and affordable place for family gathering.
We booked 1 villa with 2 bedrooms around 300k.
It was a huge and spacious room with 2 bathrooms with a warm water and living room.
We did some BBQ and cooked by ourself at Villa.  No breakfast.
Many spot look abandoned  and seem terrible.
Nice ambience, so fresh air and no pollution.
A tranquility escape, quite far away from the crowd.
There are some attraction near this place beside Bratan Lake such as Botanical Garden at Bedugul, agro tourism object, and traditional market.","Cozy and quite place. Parking lot near the cottage, have a big room and cheap price. This is a recommended place to stay. This place also have a tennis court.",Nice view and near to Beratan Lake,"Good charging station with port to charge electric scooter , can walk a bit to buy food.",Very useful for ev car driver to charge their car. Clean area & all charger in good working condition
ChIJBw-Awz-J0S0RWktTI1G207s,Strawberry Stop,-8.2718381,115.163124,"Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=13534361764779739994,OPERATIONAL,+62 851-7525-5887,restaurant,"restaurant, food",4.4,594,PRICE_LEVEL_INEXPENSIVE,"Don't be wrong. You can't pick strawberry here. But they have many selection of food with strawberry. I really like the pancake and the juice. The atmosphere is really good. But I suggest the owner to clean the mold on the surface, especially in the playground area. My boy slipped when he was playing, so parents you better take care of your children. Overall I recommended this place.",The owner’s warm hospitality is the secret ingredient that elevates this dining experience. Her genuine smile and attentive service create an atmosphere of comfort and ease.,"It was supposed to be just a random stop to have some strawberries and it turned out to be a botanical wonderland! Still can't get over it. See the photos and videos to get a sense of the amazing plants.

The food was also quite nice. Try the various strawberry dishes. Very reasonably priced. Wasn't brave enough to try the strawberry fried rice 🙄 😀

Plenty of veg options and kid friendly too. Don't miss seeing the rabbits, turkey and dogs.

Would definitely be top of my list next time I visit north bali.","Great place! The strawberry juice is so delicious and the toast with Jam is amazing. Everything tastes so fresh. Also great prices. The lady was very kind.
Plus there is a Beautiful garden where you can see many plants and where the strawberries grow. 🍓🌴

It is a shame about the animals in small cages though 😢","The restaurant was very attractive considering the good reviews on Google. We arrived and waited during 10 mn before a waitress take care about us. We ordered some strawberry juices, strawberry rice and the famous strawberry pancakes. We waited around 30 mn to have only our juices, one hour for the rice and more than 1h15 for the strawberry pancakes! It was so long. The restaurant was not full at all and nobody from the staff was sorry that we waited so long! The food is good but not amazing.
After 1 hour waiting, I decided to go around and visit the garden. As an animal lover, I was in shock there. If the garden is really beautiful, these people doesn’t respect animals. They are in small cages and some of them are in a bad conditions. Rabbits, there, break my heart: they couldn’t move in their individual cage, full of holes, some of them seem to become crazy and others ones are injured or have atrophied members. Please, if you love animals, don’t go there, there is plenty of nice places to eat in the area. I hope the owners will do something for these poor rabbits that I am sure they suffer a lot 🖤."
ChIJG37upXCJ0S0Rb3-o_br7JIU,magoes warung bedugul,-8.2665375,115.1641999,"Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=9594069886744166255,OPERATIONAL,+62 821-9675-1579,restaurant,"restaurant, food",4.8,240,PRICE_LEVEL_INEXPENSIVE,"Very delicious food and quick serving! Large portions also. We ordered Tofu and Tempe Satay, Mie Goreng, Lemongrass Tuna, and takeout of Margherita Pizza. Only the pizza was underwhelming. Highly recommended restaurant.","As Indonesian, the food is so so, not bad, not great. The scenary around the cafe is so green and beautiful, surprisingly, no mosquito! They are selling local coffee with affordable price! For payment, they only accept cash.",Delicious food on the most friendly and beautiful atmosphere!! The restaurant has a garden where you can eat and enjoy the local delish! Loved the fried banana!,"This place was unexpected! So lucky to find this place! We were on our way to Tamblingan Lake to camp and we were hungry on the way! Google helped us to find this gem! Thank you, Google!

From the front the place doesn't look like a great place to honest (That's when you say don't judge the book by its cover), then when you enter they have beautiful garden full of colorful flowers. It's very calming.

We ordered Grilled Tuna Sambal Matah, Strawberry Milkshake, Rosella Ginger Lime Lemongrass Tea, Waffle Strawberry Sauce Ice Cream. THEY ARE ALL AMAZING! Milkshake Strawberry is the bomb! I loved my tea as well. It was really nice.

They used good quality of utensils and cutleries are the cutest especially the tea pot! I love!

We will stop by again for sure to this place!","Nice place, with a beautiful garden, the service is efficient and price very reasonable!
Food was also good"
ChIJy2gCrX6J0S0RWrXSLBvz7bA,"Warung Makan & Catering ""Wayan"" Candikuning",-8.2715277,115.16106680000001,"Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",https://maps.google.com/?cid=12749113418197415258,CLOSED_TEMPORARILY,+62 815-5800-8932,restaurant,"restaurant, food",4.9,309,,"The best food we had so far in Bali ! Very small restaurant that is hidden from the tourist tours. It so hidden you might think it’s closed but please and go up the stairs to ask for the owner it’s SO worth it !!

The owner is the kindest person you’ll meet and takes the time to answer any question you might have.

The food is AMAZING and very very cheap !! I insist, please go there and enjoy a fresh strawberry juice, or fresh fried garlic fish you will NOT be disappointed !!","So me and my wife visited the place, mainly for the high scores in the reviews.

The PRONS: Really low prices, helpful and polite owner, good service, clean dishes, satisfying portions, handmade french fries.

The CONS: Situated in a neighborhood high up a steep heel, there was no music, it was so silent that we had to put on music from our mobile, no WiFi, no soft drinks, we were the only clients during our stay, the toilets were not very clean and placed on the ground floor inside a warehouse.

Really sorry but I wouldn't recommend it. A message to the owner: You were really polite, but please fix some basic things to improve your restaurant! Thank you!","Food was underwhelming and a bit overpriced for the taste. Portions were also small. The owner though was kind enough to serve us vegetarian nasi goreng. Tofu and tempeh's taste were below average, fried rice was the same. Strawberry juice was just okay. IDR 35.000 for each nasi goreng and 18K for the strawberry juice. Ate here because the store was just in front of our villa in CLV and we saw the good reviews. A bit overrated.",Very tasty lunch at Warung Makan! We had the Cap Cay and Fried Chicken in Soy Sauce. Both were very tasty. We also got banana and strawberry smoothies which were delicious. The owner was very pleasant as well and we enjoyed chatting to him. Would highly recommend!,"I liked this place so much I ate here every night! Food was terrific and atmosphere quite nice, far off the main road so very quiet. The owners are incredibly friendly and hospitable too. It’s one of very few (if any) places in Candikuning open past 5pm at least in the off season. It’s right across the side street from the CLV hotel so very convenient for anyone staying there like I was. Definitely recommend!"
ChIJE23hpi-J0S0RJjTojcQewcY,Bali Strawberry Camp,-8.2725519,115.16492919999997,"P5G7+XXF Enjung Beji Resort, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali, Indonesia",https://maps.google.com/?cid=14321762119558116390,OPERATIONAL,+62 877-7407-1888,campground,"campground, lodging, park",3.3,31,,Went there a couple of times with my family. It has very beautiful camping ground surrounded by the lake. It considered cheaper than Kebun Raya if you want to find a perfect picnic place with your family in Bedugul. You can also rent a boat that is cheaper than the others. All staff and owner are very helpful. Recommended,"The owners were very friendly and helpful. Despite a booking issue they were able to host me (although in a provided tent). For a tent, it was very comfortable and they even placed a power supply inside the tent. The cable of the outside lamp won’t pass any TÜV inspection but it worked. What I really liked was the food. Both the dinner (I had Bakso Ayam) and the included breakfast (I had Nasi Goreng and hot tea) were tasty and a good opportunity to taste some typical Bali/Indonesian food cooked with love by the owners. Just be reminded that the food is by default spicy from a European perspective.
I only used the shared washrooms as I wasn’t sleeping in one of the bungalows. Therefore the washroom review reflect the shared ones. I don’t know about the ones of the rooms.
The best word to describe them: basic.
The showers consisted of a big water bucket with a smaller one to pure over the body. It serves the purpose but not more. A negative point is the missing light in these rooms.
For the toilets, they are basic as well. They only consist of the “squatting” version rather than the normally known sitting toilet. And yes, they are (again from European perspective) in a slightly state of disrepair (some cracks in the ground or in the walls). BUT: they were clean. However, toilet paper is not provided as it clogs the toilet.
If it wasn’t for the food and the flexibility with it I would give less stars.
And if I can speak a wish, it would be “normal” showers. Even basic ones with just cold water would serve my desire.
The location is on the shores of the lake and a few walking minutes (along a busy road without a consistent sidewalk) away from the famous Ulan temple. It’s not the most instagramable spot but still nice.
In the end, the price reflects the received value. It’s very cheap but with the hook of only basic common washrooms.",This place starts blasting amplified karaoke music at 6am.,Nice place with amazing views of bedugul lake,
ChIJJ08H5xSJ0S0ReP4r5JPdo24,Warung Mira Khas Buleleng,-8.2732157,115.16354439999999,"P5G7+PC7, Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=7972459392633929336,OPERATIONAL,+62 821-4766-3498,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.4,119,,"we came here but didnt eat, most menu is not like in the advertised one. they say fish is available only in some resto branches. so what they have is a very common menu like nasgor capcay sate ayam, no balinese menu. if u want to have some experience in bali please find somewhere else with balinese experience.","Nice place for stop over. Good food, good mood.","Food is good, price is reasonable, 4 person lunch for around 300k. However, serving food is slow and too much flies. Overall, i am satisfy and will visit here again.",Overpriced warung. Food is okay but small portions. No shrimp crackers in Nasi Goreng 😭 Otherwise no better options in this district.,Love this simple warung with tasty local food and cheap. Its just feel having meal at home.
