id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJLxmtWMcl0i0RWl489did7JQ,Hot Spring Penatahan Kaja,-8.4340051,115.1248067,"Jl. Jurusan Jl. Batukaru, Penatahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=10731125567269920346,OPERATIONAL,+62 823-4116-4757,spa,"tourist_attraction, spa",4.2,813,,"This is not hot spring , more like a lukewarm spring. The place is very not crowded and hard to see from the street. For hot spring number 5 and 6 the place is very very much open space and people can see you from outside ( concerning , but the outside pathway , pretty much no one went there )

Access to go here is hard and far from city area. You need to navigate to spaghetti road , go around and around, and eventually arrived. It took around 1.40 hours from north kuta.

Seriously, i feels like entering a pee pool with this heat , it's not hot enough. The water smells like well water (expected, but tolerable). A little bit green. Overall, mildly disappointed.","Rustic, private and quiet. Just perfect for couples if you get there early. Pools 1-4 are hottest. Cost 70k per tourist. We loved it",One of the closer hot spring places to Canggu. They quoted me 50k for private and 25k for open pool which is outside of the property in the jungle creek. The water is pumped to private suites via giant pool. Locals don't come here as it's indeed overpriced.,"5 stars. First it's not dirty, it's sulfur, darlin. The place,it's really amazing. Surrounded by nice garde. The price is ok. 50k/person/hours.dont complain too much.for evything you got, and also, the maintenance, the workers, they also need to be well paid","The forest is amazing and hot water is nice but it's dirty. Cant see the bottom. 1 star because my wife paid 20k and I had to pay 50k even if Im local. The skin color determines the price and that is racist! Its racist to have prices that are based on skin color. So no, would not reccomend to any of ny friends."
ChIJ1ZEsgkwl0i0R0UXPOMU7rGQ,Yeh Panes Penatahan,-8.4340624,115.1248813,"H48F+9XC, Pitra, Penebel, Tabanan Regency, Bali 82181, Indonesia",https://maps.google.com/?cid=7254238818034730449,OPERATIONAL,,tourist_attraction,tourist_attraction,3.9,114,,"Nice place for having fun with family, there are some private pool as well and they have a restaurant there.
But the price is to expensive for local, as most of the customer is local so it would be nice if they can change the price at their restaurant","bad service, not friendly, it is forbidden to bring food from outside, the price of the food sold there is too expensive,",Very bad welcoming !! Very bad people . First time I met Indonesian people like that and I live here part of the year . We went in another place and understand why it is empty !!!,"Over price definitely 50k for 1h no chance, I will not be back",Great place for soaking. Stay calm in nice river and pick one of tge many pools if you want the heat. Infinity pool is definitely nice for pictures. Lots of birds around!
ChIJd30J4O0l0i0RttHFLenhak0,Bali Hot Spring Private Villa Tabanan,-8.4347818,115.125013,"Jl. Batukaru, Penatahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=5578519480063349174,OPERATIONAL,+62 813-3857-6143,hotel,"hotel, hiking_area, spa, park, lodging, health",5,7,,"Stayed here for 5 days and it’s been the highlight of my stay in Bali! It’s a perfect place to slow down, reflect, meditate and just be.

The private hot spring under the stars ❤️✨It felt unreal. Fireflies flying around while bathing. Felt like something out of avatar movie.

It’s a bit out there but I wanted to stay away from tourist spots. There is s local night food market nearby after 5 pm and the cheapest tastiesr durians in May.","Stayed at the Green Guru Hot Spring and had a great time. It is a very calm, relaxing and undisturbed environment. The hot spring was a perfect 42 degrees’C and left me feeling re-energized. I would highly recommend a visit!",This place is exotic😍. We love it. Far from crowded. Very peaceful. And they have natural hot spring..awesome.. Hope back here again soon.. Very recommended👍👍👍,Unique Villa and Natural hot water. Most recommended...,
ChIJlXsVnMcl0i0Rs22_W7uLQ6M,Warung Nasi Kuning 24 Jam,-8.433135,115.12696299999999,"-8.433273, 115.126951, Penatahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=11764400288436284851,OPERATIONAL,+62 821-4549-6705,restaurant,"restaurant, indonesian_restaurant, food",4.7,19,,Love it,"Amazing food, great scenery, recomended",good value for money,,
ChIJPWgOMd8l0i0RckRFe7Zf0CI,Kula Dewa's Homestay,-8.4342769,115.12677699999999,"H48G+7PJ, Penatahan, Penebel, Tabanan Regency, Bali 82152, Indonesia",https://maps.google.com/?cid=2508610229802189938,OPERATIONAL,+62 821-4718-1109,private_guest_room,"private_guest_room, lodging",5,2,,,,,,
ChIJqcib8rgl0i0RJDp2AFxCw58,Warung Nasi & Wisnu Homestay,-8.435335199999999,115.12595069999999,"Jl. Penatahan - Wongayagede, Tengkudak, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=11512118035401292324,OPERATIONAL,+62 852-3726-7509,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.2,20,,Excellent Warung and Homestay!! We loved our stay with Wisnu and his family. We stayed with him after booking his other property Balepanjang and deciding it was best to stay here. Went to the Bali Silent Retreat for two day passes and it was perfect!!!! 100% recommended :),"We booked in here to be close to the bali silent retreat.The room was $25 a night for  2 people and was  very small room with a double bed.Bathroom was next door. As we needed twin beds Wisnu  who was a lovely kind person,gave us an additional room for the same price.It would be nice if the bed had a sheet on it instead of a blanket.There was a small fan, a kitchen to make a coffee and a fridge to use.We were there for one hour and went and visited the hotsprings .After seeing the yeh panas hotspring resort room for $50 we changed our minds and left and Wisnu accepted the full $25 for our one hour stay.I think it will be the easiest $25 he has ever made!",Nice experience I like it I Preferred the private.,Top,
ChIJRcGKuygl0i0R__93KaHMqGQ,Beji Pingit Penatahan,-8.4363875,115.12296040000001,"H47F+C5W, Penatahan, Penebel, Tabanan Regency, Bali 82152, Indonesia",https://maps.google.com/?cid=7253272192437714943,OPERATIONAL,,park,park,5,4,,,,,,
ChIJgxwdbtIl0i0RNwent2anLtg,Warung gea,-8.4367818,115.1248768,"Penatahan, kelod, Tabanan Regency, Bali 82181, Indonesia",https://maps.google.com/?cid=15577572220730804023,OPERATIONAL,+62 878-6131-0074,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,,,,,,
ChIJV_xx5q0l0i0RUTYFERaoQCI,Warung serba enak,-8.4351827,115.12593299999999,"Jl. Batukaru, Penatahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=2468157408527332945,OPERATIONAL,,meal_takeaway,"meal_takeaway, restaurant, food",5,2,,,,,,
ChIJHTurXu0l0i0RVO7deIPhbMk,Warung v& v,-8.4363311,115.12549869999998,"H47G+F59, Jl. Pura Batukaru, Penatahan, Kec. Penebel, Kabupaten Tabanan, Bali 82152, Indonesia",https://maps.google.com/?cid=14514223653893041748,OPERATIONAL,+62 877-6173-6868,restaurant,"restaurant, food",5,3,,"Very friendly, warm service.
Exceptional cappucino 👍
I rate very highly 😁🙏👌",,,,
