id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJN00DpjmD0S0RFjzPhvFhqcc,Griya Suci Dencarik,-8.194424099999999,114.9717049,"RX4C+6MP, Jl. Bajang Sari Jalan Raya Desa, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=14387138174588501014,OPERATIONAL,,,lodging,4.3,43,,Awesome,Nice,,,
ChIJHS_YlGGD0S0RdZZ7oy5yX1M,Warung mustri dencarik,-8.1868197,114.97542010000001,"Jl. Seririt- Singaraja, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=6007645972572378741,OPERATIONAL,+62 877-6228-3004,restaurant,"restaurant, food",4.8,8,,Good food,,,,
ChIJ7X5nDgWD0S0RyyfcD0XuKuY,New Lalapan dencarik,-8.188336399999999,114.97196740000001,"RX6C+MQ8, Dencarik, Banjar, Buleleng Regency, Bali 81152, Indonesia",https://maps.google.com/?cid=16585330558131513291,OPERATIONAL,+62 812-3074-0075,restaurant,"restaurant, food",,,,,,,,
ChIJ90CSpUSD0S0RrwH5crqmQOw,Babi guling asih,-8.1890579,114.96979230000001,"RX69+9WF, Dencarik, Banjar, Buleleng Regency, Bali, Indonesia",https://maps.google.com/?cid=17023789911183524271,CLOSED_TEMPORARILY,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,,,,,,
ChIJ3-BcxluD0S0RkbI2KrxezFI,WARUNG LALAPAN BUK KADEK/PAK NGURAH,-8.188398099999999,114.97192459999998,"RX6C+JQV, jl. raya Jl. Seririt- Singaraja, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=5966247768614154897,OPERATIONAL,+62 838-6252-1204,indonesian_restaurant,"indonesian_restaurant, restaurant, food",5,3,,,,,,
ChIJ1ay1xUKD0S0RXjrI23tLgd0,Victoryice,-8.1874595,114.97375609999999,"RX7F+2G6, Dencarik, Banjar, Buleleng Regency, Bali 81152, Indonesia",https://maps.google.com/?cid=15961121549718141534,OPERATIONAL,+62 812-3621-4081,cafe,"cafe, food",,,,,,,,
ChIJGbjpjF-D0S0RJrcVX_BWDBk,Warung B'O,-8.1936581,114.9725268,"RX4F+G2J, Jalan Raya, Bajangan, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=1804913141056124710,OPERATIONAL,,restaurant,"restaurant, food",,,,,,,,
ChIJAasaRmWD0S0RanMxAAyKdsA,Ayam Betutu Om Sri Amerta,-8.1871112,114.97529499999999,"Jl. Seririt- Singaraja, Dencarik, Kec. Buleleng, Kabupaten Buleleng, Bali, Indonesia",https://maps.google.com/?cid=13868423886681502570,OPERATIONAL,+62 822-4712-3678,restaurant,"restaurant, food",,,,,,,,
ChIJyWtqcZ-D0S0RNi-O8EOqyTM,Warung Vira,-8.1910407,114.97352839999999,"Banjar dinas, RX5F+HCJ, Jl. Raya Bajangan, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=3731700975028547382,CLOSED_TEMPORARILY,,restaurant,"restaurant, food",5,9,,,,,,
ChIJoSP-zOWD0S0Rp88Mtp6jpG8,Warung Makan Bajangan Corner,-8.189321,114.97391359999999,"Singaraja, Dencarik, Kec. Banjar, Kabupaten Buleleng, Bali 81116, Indonesia",https://maps.google.com/?cid=8044734736445001639,OPERATIONAL,+62 813-3719-3069,restaurant,"restaurant, food",5,1,,,,,,
