id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJk8F1_xY_0i0Rew7cBM8MnCg,Lulu Cake Denpasar,-8.645915000000002,115.22605539999999,"Jl. Dahlia No.5, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80239, Indonesia",https://maps.google.com/?cid=2926227941163273851,OPERATIONAL,+62 857-3812-3302,restaurant,"restaurant, food",4.8,370,PRICE_LEVEL_MODERATE,"Got a birthday cake for my boyfriend, here! Did you forget someone’s birthday? Don’t worry they have a bunch of cake ready.

Got to work from cafe for three hours, love the food and service, but you guys perhaps could install some aircon for this Bali Hot Era! 🥵

X","Good place, delicious foods and bakery, aesthetics views. Must try!","35k for 2 savory or sweet croissant is worth it , dark chocolate croissant 🥐 best ya. Maybe for matcha croissant sedkit dikuraingi manis nya or creamnya.","So surprise how they manage to create a similar design for my bestfriend. They are really good and really response
Even when I ordered it from a month ago
Love it",Delicious.. Cozy place and affordable. Love it!!!
ChIJJ7q5iX0_0i0RPPkHi9TB96c,Cianjur Hotel,-8.648903299999999,115.22850229999999,"Jl. WR Supratman No.39, Sumerta Kaja, Kec. Denpasar Tim., Kota Denpasar, Bali 80236, Indonesia",https://maps.google.com/?cid=12103355642191280444,OPERATIONAL,+62 361 222434,hotel,"hotel, lodging",4,160,,"Very strategic location in Denpasar , clean and good maintain hotel .
Closed to local restaurant.  Indomart , Apotik , Doctor.
Nice friendly  and polite worker .
Near Krisna shopping .
Affordable price , and ask for promo price .",The gps moved many times to detect the hotel location,"quiet place, clean good services","cheap hotel,worth to visited",Good
ChIJT1MuTGM_0i0RhRUzvO5kuDo,Urbanview Hotel Gita Inn Bali,-8.6450028,115.22398,"Jl. Trijata No.51, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=4231242826437039493,OPERATIONAL,+62 21 80629666,,lodging,3.3,119,,"Simple budget place that is showing its age in common areas, but  can be excellent value if booked online. The rooms are well-sized, aircon works, the showers can be boiling hot!
The receptionist is very friendly and allows early check-in.
There is a well-stocked minimarket right under it.
Alas, standards of cleanliness have markedly dropped between my first and second stay (so this seems to be a hit or miss) - but then the rate has also dropped even lower.","nice design, there is a swimming pool, comfortable dining room but the service is really bad. Receptionists not always stand by, dirty, and moving rooms up to 3 times. Moved from the first room because the toilet was broken. moved from second room due to power failure. I really disappointed with the service.","The hotel is shabby, the managers speak very little English. The room was filthy, full of marks on the walls, marks on the bed, the toilet is broken... I strongly advise against it.","Good room, nice staff, good view, and very cheap. There's a shop open until 12pm at down stair. This hotel is located at the center of denpasar, and its near to go every where. There's a drop and pick up facility by the hotel and its cost very cheap. And the most amazing is there's a rooftop garden and you can do bbq here. I love that we can access the swimming pool for 24 hours ❤",Beautiful hotel great room very friendly and helpfull staff amazing value for money and  the garden is paradise
ChIJW11jhXQ_0i0RfLXzG1oxskE,Sangguru Kopi,-8.64024,115.22802809999999,"Jl. Ratna No.65, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80236, Indonesia",https://maps.google.com/?cid=4733900421405586812,OPERATIONAL,+62 813-5307-7398,cafe,"cafe, food",4.9,109,,"The best coffee shop in North Denpasar Area, great coffee product, foods are delicious too. A lot of space for charging your electronic devices. A cozy coffee shop to come!","I've been going here several times and there are many improvements in this place. They really pay attention to the customers' opinion. I complained about the toilet and they have upgraded it!  They also have prepared a meeting room with comfort seats and AC.

Keep up the good work, fellas!",Comfortable and pleasant! I really love their Matcha Latte. A nice place for working/digital nomads. 🧡,"been tried mango yuzu and orange yuzu, they are my fav! refreshing my mouth 🍊🥭🧡","Super cafe! Lovely staff and the coffees are really good, probably one of the best I've tasted in Bali"
ChIJG5qqax0_0i0RROKX3PeFLn4,Burger bangor WR Supratman,-8.6490698,115.22782699999999,"Jl. WR Supratman No.35-41, Sumerta Kauh, Kec. Denpasar Tim., Kota Denpasar, Bali 80236, Indonesia",https://maps.google.com/?cid=9092351997311967812,OPERATIONAL,+62 821-4522-2899,hamburger_restaurant,"hamburger_restaurant, american_restaurant, restaurant, food",4,52,,"Pathetic service, no place to sit, you have wait 45 mins for two burgers, only one guy working, they have chairs like old boys boarding school to wait, don't come here you will be disappointed",Worst burger I ever had,"One of the best hamburgers in Bali and super cheap! The restaurant is basic, not very comfortable for eating there, the tables are often dirty from not being clean and being by the main road.  I still go there whenever I want a burger.",The best burger in town ever,The thing in the burger can not even be called cheese. Fries were good
ChIJheiNQ6Q_0i0RAHeeYQ_OBK8,Guar Coffee,-8.6467951,115.2247207,"Jl. Seruni, Sumerta Kauh, Kec. Denpasar Tim., Kota Denpasar, Bali 80236, Indonesia",https://maps.google.com/?cid=12611431422001837824,OPERATIONAL,,coffee_shop,"coffee_shop, cafe, store, food",4.9,166,,"very nice place, delicious coffee and pastries. There is air conditioning and nice baristas. V60 is brewed with several types of grain. We didn’t expect to find such a place in Denpasar. very good prices","Vibenya disini asik bgt buat bersantai. Put your work/ study for a moment. Just sip your coffee 🥰. Their iced v60 is flavourful, prices are super affordable.","Very nice coffee shop!

Calm ambiance, various menu available, reasonable price, outdoor and indoor seating available","Great place, great vibes. 5 minutes  walk from GOR Ngurah Rai terminal.

Me and my wife ordered vanilla and caramel ice lattes, fried bananas and french fries. Everything taste good for me.

Good place for a short break or as a work cafes.",Had some coffee and pastries here and always taste superb. Nice ambience and attentive staffs. Will always come back for more.
ChIJ19-JE6M_0i0ReDMmyNDXFfs,Residence 92,-8.642101199999999,115.22435370000001,"Jl. Suli No.92, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80234, Indonesia",https://maps.google.com/?cid=18092604369741951864,OPERATIONAL,+62 859-6710-5953,lodging,lodging,4.7,25,,,,,,
ChIJ5ToIld8_0i0RgjpeMR0CYV4,Rumah Tua Kopi,-8.6435253,115.22361089999998,"Jl. Suli No.69, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80234, Indonesia",https://maps.google.com/?cid=6800719236711725698,OPERATIONAL,+62 822-3634-5262,coffee_shop,"coffee_shop, cafe, store, food",4.8,37,,Unique place... it's an old house and interior was made very unique like old time. Very good for younger. Price very affordable especially on coffee. Quite interesting to sit in right there.,"This establishment offers an exceptionally conducive environment for productivity. As an architect in search of an ideal workspace, I found exactly what I needed here: an ergonomic setting complete with power outlets for my laptop.

With the right blend of work and leisure, I effortlessly condensed 10 hours of work into a single hour while enjoying a smoke and savoring high-quality caffeine.

The ambiance exudes positivity, the staff is both amiable and professional, and the coffee and culinary offerings are top-notch. This cafe truly excels in every aspect.

My rating stands at an impressive 69/10","Great coffee , great staff , great old school atmosphere","This is the one retro cafe that i like...
VESPA INSIDEE!!! Humble baristas, many photo spot...",Comfy and vintage coffee shop with affordable menu
ChIJPYhf_a4_0i0R0qjVZYZaqlI,Point Coffee,-8.648898299999999,115.22910850000001,"Jl. WR Supratman No.19 A, Sumerta Kaja, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=5956672990431520978,OPERATIONAL,+62 21 1500280,coffee_shop,"coffee_shop, cafe, store, food",4.2,26,,Pandan Latte with oat milk!! Best😋,good place,Good price,,
ChIJ-_4ZOBk_0i0RELX7WGdD288,Roemah Boedjang,-8.645973,115.2254136,"Jl. Dahlia No.9, Sumerta Kauh, Kec. Denpasar Tim., Kota Denpasar, Bali 80236, Indonesia",https://maps.google.com/?cid=14977639096904299792,OPERATIONAL,,coffee_shop,"coffee_shop, cafe, store, restaurant, food",4.9,34,,"Homy place, an old house, warm and friendly staff. I tried suna cekuh fried rice and watermelon juice. All fresh and tasty.",Homie place with delicious menus,Nicee,Good taste...,
