id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level,review 1,review 2,review 3,review 4,review 5
ChIJw2xVMIs_0i0R-p-FOpj9GvI,Sakara Kopi Bali,-8.6236407,115.22469720000001,"Gg. IVA No.1, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",https://maps.google.com/?cid=17445534936831729658,OPERATIONAL,+62 813-1748-7340,coffee_shop,"coffee_shop, cafe, food, store",4.8,236,,GOOD PLACE FOR A CUP OF COFFEE IN THE MIDDLE OF DENPASAR. They got in the house style of coffee the Tabanan one is good. Fried bananas were great! Come here when the weather is clear so u can sit outside. Although it's near a busy street but u won't hear any honking or sounds of all the transportations.,"The place was really comfy and feels nice and strangely hard to find that i missed the road twice to come here, although the AC aren't cold enough for me, and the music was too loud that i can agree with other viewers the bass is too much prob can ask to low the volume if needed.
Overall its was a good experience assuming that you are fine with the loud music. You can sit outside if you dont want to hear the music too much.
The coffee and croissant was really good will come again and try the recommendation that was sold out.","pisang goreng just so so, manual brew it's okay","One of the top spots to visit in Denpasar for a great hangout experience is this place. I decided to try their Nasi Goreng Sambal Bali and it was incredibly tasty and flavorful. The rice bowl was also excellent. Moreover, they offer live music and have plenty of space available. It's the ideal spot to work on school assignments, get work done, or simply have a casual conversation. The staff needs to smile more :)",Thank you! I ordered coffee and pisang goreng. Everything was delicious!
ChIJOeKwqsM_0i0R--qsTgi1a_U,Anny Guesthouse by ecommerceloka,-8.6199712,115.22155000000001,"Gg. Krisna No.17, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",https://maps.google.com/?cid=17684427409084705531,OPERATIONAL,,guest_house,"guest_house, lodging",4.7,45,,"Thank you, I love this place! I was looking for accommodation close to the event location on Antasura Street and found this place to be the closest, only about 500m away. It turned out to be very peaceful, with clean, spacious, comfortable rooms, and the friendliness staff, typical of the Balinese people.",BEAUTIFUL PLACE!!,,,
ChIJTW4PagA_0i0Ruy7g2nRwk2o,Guar Cafe and Garden,-8.624751600000002,115.2216452,"Jl. Nangka Permai No.17, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80239, Indonesia",https://maps.google.com/?cid=7679605436787470011,OPERATIONAL,,cafe,"cafe, food",4.8,207,,"Nice place a lot of greenery, small entrance but huge parking space inside..
Available outdoor and indoor dinning area..
Friendly staff with affordable price food and drinks.. Also kids friendly space..
Food is eatable even it's quite overcooked and looks burned...maybe because it's been cooked for alooong time..

Wish for your good luck and success in the future..","Green and hommy, great place to spend your day, located outside of the busy road, super spacious with affordable prices. Coffee was good, we had kwetiau pork belly and poutine fries, all was tasty and they give huge portion, suitable for WFC","The portion of the food is just right. Don't even ask how it's taste. It's superb.
The atmosphere really chill and really nice place to do work and hang out","Good place, wfc-able, nice service, pet friendly and all is just perfect! Recommended cafe here","Such a gem in the middle of Denpasar. The location is next to elementary school. There’s small entryway, but surprisingly they have spacious parking area inside!
There’s also indoor and outdoor seating area. The garden is big enough to have events.
Btw, the food is yummm and fair portion.
Have to try their salad menu and kemangi fried rice.
Their coffee is also good! Should try Dopamine for coffee and Summer Breeze for non coffee.
Overall great! 👍"
ChIJidcnJBI_0i0R3Y0UQFJZ6GE,Kost Sekar Residence,-8.6245769,115.22217709999998,"Jl. Nangka Permai No.15, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80239, Indonesia",https://maps.google.com/?cid=7054987026073161181,OPERATIONAL,+62 821-5441-9229,guest_house,"guest_house, lodging",4,42,,Cool and calm place to stay. They have cleaning service for every single day. We stayed for one month and we enjoyed it,Felt bit difficult to find the exact place,Im gonna miss this place,,
ChIJ_3eogDQ_0i0RTTBpBScU00g,Rumah Kost Teratai Emas,-8.624176799999999,115.2227285,"Gg. Teratai No.5K, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=5247560148643819597,OPERATIONAL,+62 851-0512-9800,lodging,lodging,5,8,,,,,,
ChIJeXkNcJM_0i0REtyA2V3-PcY,Armada Kos,-8.6217927,115.22187289999998,"96HC+7PQ, Peguyangan Kangin, Denpasar Utara, Denpasar City, Bali 80239, Indonesia",https://maps.google.com/?cid=14284853272123595794,OPERATIONAL,+62 815-5851-0098,extended_stay_hotel,"extended_stay_hotel, hotel, lodging",4.6,21,,Good,,,,
ChIJi5ikmBk_0i0RwkSj4udMGnw,Gulali Donuts,-8.6236594,115.2239208,"Jl. Antasura No.15c, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",https://maps.google.com/?cid=8942544568921048258,OPERATIONAL,+62 857-3732-2855,restaurant,"restaurant, food",4.5,26,,Best donuts in town,,,,
ChIJcYYXnkI_0i0RpfaQO9fXVcI,MIE PANGSIT DJOE DJOE (Babi/Ayam) MEDAN,-8.6252073,115.2240578,"Jl. Kemuda No.4-2, Tonja, Kec. Denpasar Utara, Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=14003335935795721893,OPERATIONAL,+62 813-3854-8636,restaurant,"indonesian_restaurant, restaurant, food",4.4,117,,"Super love it! The price, the taste, the place. Definitely will come back! Cheapest bakmie ever 25k but you get a complete topping of pork/chicken meat, meatball, pangsit, egg. Definitely become my fav here","The pangsit is not good, lacking of meat :(
But noodle is great per usual","Average taste, but if you havent tried medan noodle for quite some time, this can be your solution. Very reasonably price","Pork Noodle for 25K, delicious and tasty.",Authentic mie pangsit with nice taste
ChIJb3KscAk_0i0R3xNde5_LkFo,Twisterdog Kribo,-8.621621,115.223847,"Jl. Antasura No.32, Peguyangan, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",https://maps.google.com/?cid=6525939745889784799,OPERATIONAL,+62 851-5918-8454,restaurant,"restaurant, food",4.6,87,,"Nice place, from outside look so small but they have place for enjoyed food inside beside the parking area. The potatoes really good and also their avocado kocok 👍👍👍","Love the foods, it's delicious and affordable.
Only one thing I wanna complain is when it rains, the roof of the place to eat is very noisy and makes it uncomfortable",good price good taste,Good taste,Ok
ChIJiwGQ2Sk_0i0RIbq2rJ5ENZ4,Perumahan Puri Kosala,-8.6213628,115.2257228,"Perumahan Puri Kosala, Jl. Antasura Gg. Batu Sari No.5 Blok C, Peguyangan Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=11400093480051456545,OPERATIONAL,,lodging,lodging,4.9,9,,,,,,
