id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJu7Db_-Ka0S0RSyHGifETfxs,Secret Garden Restaurant,-8.149365,115.0493949,"Jl. Pura Dalem Jl. Raya Lovina-Singaraja No.Desa, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=1981324289185816907,OPERATIONAL,+62 887-3321-007,restaurant,"restaurant, indonesian_restaurant, food",4.7,503,PRICE_LEVEL_MODERATE
ChIJl_klueKa0S0R6VOUTPkFrDU,Umesari,-8.147643300000002,115.04762889999998,"V22X+W3R, Desa, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=3867472748294198249,OPERATIONAL,,,lodging,4.4,41,
ChIJs7Z6zlGb0S0RrhVV8nNhccA,Warung Kamaris,-8.147594,115.05126489999998,"Jl. Raya Anturan, Tukadmungga, Kec. Buleleng, Kabupaten Buleleng, Bali, Indonesia",https://maps.google.com/?cid=13866971878265263534,OPERATIONAL,+62 881-0377-52469,barbecue_restaurant,"barbecue_restaurant, restaurant, food",4.7,41,
ChIJzbIt9I6b0S0RPyJwyAGVgco,The Artha Kitchen,-8.1477542,115.0473622,"Jl. Singaraja-Gilimanuk, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=14592108102547415615,OPERATIONAL,+62 878-6225-8425,restaurant,"restaurant, food",4.7,250,
ChIJCZPwMKOb0S0RvF_Rsds5F14,"""COKOT"" BABI GULING",-8.1517357,115.0525962,"Jl. Raya Anturan, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=6779951379773480892,OPERATIONAL,+62 877-6263-1001,restaurant,"restaurant, food",3.7,10,
ChIJjbzw5JSb0S0Rqd-VpP8U9r4,DIMSUM siomay ayam HOMEMADE,-8.1477608,115.04754329999999,"V22X+V2J, Anturan, Buleleng, Buleleng Regency, Bali 81119, Indonesia",https://maps.google.com/?cid=13760208799687630761,OPERATIONAL,+62 812-4675-5031,restaurant,"restaurant, food",5,1,
ChIJ2b4Lco2b0S0R4fCnI5gkPTo,Rumah sugik takora,-8.1504134,115.05260709999999,"Anturan, Buleleng, Buleleng Regency, Bali 81119, Indonesia",https://maps.google.com/?cid=4196550663631007969,OPERATIONAL,,coffee_shop,"coffee_shop, cafe, food, store",,,
ChIJ4VNJ2NSb0S0RmAHjkkY1ZWM,Perumahan Mustika Laksmi,-8.1478156,115.0509422,"Tukadmungga, Buleleng, Buleleng Regency, Bali 81119, Indonesia",https://maps.google.com/?cid=7162189359630975384,OPERATIONAL,,hotel,"hotel, lodging",4.8,6,
ChIJOfCEH6FB0i0RzORYMVf_tMc,warung Sunari,-8.149290299999999,115.0526435,"Jl. Raya Anturan No.88, Tukadmungga, Kec. Buleleng, Kabupaten Buleleng, Bali 80223, Indonesia",https://maps.google.com/?cid=14390407459310724300,OPERATIONAL,+62 821-4713-2736,brunch_restaurant,"brunch_restaurant, restaurant, food",5,3,
ChIJMQGxaN-b0S0RFlJq3COMLYI,Warung Ayu 5424,-8.1485509,115.0485296,"V22X+HCC, Jl. Seririt- Singaraja, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=9380307684532310550,OPERATIONAL,+62 812-3212-227,restaurant,"restaurant, food",4,1,
