id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ_WJTYUQ_0i0R78Lw7dljueY,abiansemal,-8.5752793,115.2362363,"C6FP+VFQ, Jl. Pura Dalem Solo, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=16625429287065928431,OPERATIONAL,,tourist_attraction,tourist_attraction,,,
ChIJu6cBByI_0i0RLydzde9-y_8,AB Kos Babakan,-8.571430200000002,115.23431389999999,"Jl. Babakan No.4, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=18431965466876651311,OPERATIONAL,,,lodging,4.5,4,
ChIJnQe45gg_0i0RCM0Plq-P9lQ,Blok H-86 Pondok Intan Asri,-8.571005099999999,115.23326179999998,"C6HM+H8J Perumahan Pondok Intan Asri, Jl. Bija No.86 Blok H, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali, Indonesia",https://maps.google.com/?cid=6122238727756434696,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",5,2,
ChIJGca0-y4_0i0Rctoo222nDlk,Lexy wonder,-8.5716745,115.2332159,"C6HM+87P, Sedang, Abiansemal, Badung Regency, Bali 80352, Indonesia",https://maps.google.com/?cid=6417250609319697010,OPERATIONAL,,,lodging,3.7,3,
ChIJma4TuIA-0i0RKOF4tEBdtXU,Warung Vegetarian,-8.572108199999999,115.2347799,"C6HM+5W2, Jl. Ratih, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=8481788005709308200,OPERATIONAL,+62 851-0011-8510,vegetarian_restaurant,"vegetarian_restaurant, restaurant, food",4.3,4,
ChIJ69gpBoc-0i0Rs5IhZC360v4,Warung Bu Cariasih & Billyard,-8.575206699999999,115.23415949999998,"Jl. Tunon No.128, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=18362013703603327667,OPERATIONAL,,restaurant,"restaurant, food",3.7,10,PRICE_LEVEL_INEXPENSIVE
ChIJyyUz14Y-0i0RzgcOvUPPgQw,WR Sosis,-8.573839099999999,115.2332991,"C6GM+F87, Jl. Tunon, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=901229290292381646,CLOSED_TEMPORARILY,+62 812-3882-5533,restaurant,"restaurant, food",,,
ChIJxQa_0Sk_0i0RMyPnaoWQS14,Subak umase,-8.573400399999999,115.23037880000001,"C6GJ+J5J, Sibang Gede, Abiansemal, Badung Regency, Bali 80352, Indonesia",https://maps.google.com/?cid=6794683365517108019,OPERATIONAL,,park,park,3.5,2,
ChIJx1SYHYE-0i0RbeNu2M_AgzQ,WARUNG BU ASIH,-8.571262599999999,115.23324249999999,"Sedang, Abiansemal, Badung Regency, Bali, Indonesia",https://maps.google.com/?cid=3784080110843257709,OPERATIONAL,,restaurant,"restaurant, food",5,1,
ChIJl4We2oA-0i0RYjR3_DpDiYU,Warung Jowo,-8.5722322,115.2341134,"C6HM+4J5, Jl. Ratih, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=9622295999476610146,CLOSED_TEMPORARILY,+62 818-0565-7219,restaurant,"restaurant, food",,,
ChIJq0_A2IA-0i0R8qpe0ugUWgE,WARUNG GUNG AJI,-8.5720729,115.23348910000001,"Sedang, Abiansemal, Badung Regency, Bali, Indonesia",https://maps.google.com/?cid=97413332136274674,OPERATIONAL,,restaurant,"restaurant, food",,,
ChIJzWg4CRU_0i0RmtrXKROuLXg,Gorengan Bu Mangku,-8.571288299999999,115.23281320000001,"Jl. Bija No.10, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80237, Indonesia",https://maps.google.com/?cid=8659769055832955546,OPERATIONAL,+62 818-551-203,barbecue_restaurant,"barbecue_restaurant, restaurant, food",5,4,
ChIJRzcVe9s_0i0RYnCW8jnJ2oE,Rumah Ngurah Dadok,-8.571553699999999,115.2342382,"Jl. Babakan No.4, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=9357012426535891042,OPERATIONAL,,,lodging,5,2,
ChIJS5H4QKM_0i0R2CvxPEsRa94,Warung Panji,-8.570944599999999,115.23271390000001,"Jl. Bija No.142, Sedang, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=16026922713770699736,OPERATIONAL,,restaurant,"restaurant, food",5,1,
