id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJaxqK__-_aC4RbYQbgTDakSE,The Ubud Village Resort & Spa,-8.5266022,115.26155430000001,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2418954376734016621,OPERATIONAL,+62 361 978444,resort_hotel,"resort_hotel, hotel, lodging",4.7,771,
ChIJh7nlRYM90i0ReNLCHpwrNKg,Sabana Ubud,-8.52451,115.26279190000001,"Jl. Premasanti, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=12120360446691824248,OPERATIONAL,+62 821-4607-7478,hotel,"hotel, lodging",4.9,246,
ChIJ15Lo6qA90i0RLR5ImXbhcx0,Sage,-8.527319,115.25583669999999,"Emas, Jl. Nyuh Bulan No.1, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2122287748915666477,OPERATIONAL,+62 361 976528,vegan_restaurant,"vegan_restaurant, hamburger_restaurant, vegetarian_restaurant, indonesian_restaurant, american_restaurant, restaurant, food",4.6,1202,PRICE_LEVEL_MODERATE
ChIJ2ZGWrKE90i0REhv5uefozJc,Budhi Ayu Villas Ubud,-8.5282884,115.25751210000001,"Jl. Raya Nyuh Kuning No.13, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10938373676931291922,OPERATIONAL,+62 858-5756-7262,hotel,"hotel, lodging",4.8,970,
ChIJeyZTNok90i0R1rbow22SXeY,Weda Cita,-8.5283798,115.25640740000001,"F7C4+JHV, Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16599584801693415126,OPERATIONAL,,hotel,"hotel, lodging",4.8,227,
ChIJbfWvRAo90i0RrcQCiVbn8sg,MOTHER,-8.5244501,115.2562896,"Jl. Nyuh Bulan Jl. Nyuh Bojog No.24d, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=14479890110801429677,OPERATIONAL,+62 813-5345-8049,restaurant,"restaurant, brunch_restaurant, coffee_shop, breakfast_restaurant, cafe, bar, store, food",4.5,637,PRICE_LEVEL_MODERATE
ChIJIxt6PqE90i0RonLr-zXMvI8,Bali Spirit Hotel and Spa,-8.5280551,115.25555410000001,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10357377775277142690,OPERATIONAL,+62 361 974013,hotel,"hotel, lodging",4.2,255,
ChIJx1TcWaA90i0RDU_WbZAJ-Fs,Lagas Hostel Ubud,-8.527662600000001,115.2573032,"Br, Jl. Raya Nyuh Kuning No.13, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6627057367598386957,OPERATIONAL,+62 361 972373,hostel,"hostel, lodging",4.5,168,
ChIJizbc0p490i0R9rjyaclNFd4,Kagemusha,-8.5278827,115.25627949999999,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16002782378392205558,OPERATIONAL,+62 821-4734-9049,japanese_restaurant,"japanese_restaurant, restaurant, food",4.5,874,PRICE_LEVEL_MODERATE
ChIJWZRzaxU90i0R7wdZVZSxH3Q,Pizza Bagus,-8.5249664,115.263184,"Jl. Raya Pengosekan, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=8367601883322845167,OPERATIONAL,+62 361 978520,pizza_restaurant,"pizza_restaurant, grocery_store, meal_takeaway, meal_delivery, italian_restaurant, store, restaurant, food",4.3,2411,PRICE_LEVEL_MODERATE
ChIJQc7Elp890i0RRLjfJ2Do3DU,Suarti Boutique Village,-8.5273927,115.26039749999998,"Jalan Raya Nyuh Kuning, F7F6+25R, Pengosekan, Ubud, MAS, Kec. Gianyar, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=3881232478570002500,OPERATIONAL,+62 877-2212-1132,hotel,"hotel, lodging",4.3,320,
ChIJCwVEYwo90i0RFEGl8yE33-4,Warung Rama,-8.525182899999999,115.2567857,"Jl. Nyuh Gading No.1-11, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17212536919794467092,OPERATIONAL,+62 361 974075,indonesian_restaurant,"vegetarian_restaurant, indonesian_restaurant, restaurant, food",4.8,706,PRICE_LEVEL_INEXPENSIVE
ChIJsaxEBJ890i0RDSu7psDknlY,Puri Kobot Guest House,-8.5287125,115.2625496,"No, Jl. Raya Pengosekan No.2013, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6241677649664224013,OPERATIONAL,+62 821-4417-3178,bed_and_breakfast,"bed_and_breakfast, guest_house, lodging",4.7,184,
ChIJPWiRJKA90i0R2NN2pFkcJKI,Kadiga Villas,-8.5267038,115.2582092,"Jl. Raya Nyuh Kuning, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=11683494504642827224,OPERATIONAL,+62 361 9080099,hotel,"hotel, lodging",4.4,187,
