id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJXxh-_QRB0i0RvsXwSwVZQZc,TEMPAT Coffee and Roastery,-8.697281799999999,115.22687570000001,"Jl. Bedugul No.35, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=10899090452497089982,OPERATIONAL,+62 857-3888-6809,cafe,"cafe, food",4.3,249,
ChIJ4TChDwVB0i0R6wZKY0MUkys,Dea Graha,-8.6984978,115.22626059999999,"Jl. Bedugul No.17, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=3139875644868527851,OPERATIONAL,+62 851-0020-0300,,"extended_stay_hotel, hotel, lodging",4.1,33,
ChIJ23HE-gRB0i0RGHm61rieGus,Kober Mie Setan,-8.6969792,115.22690929999999,"Jl. Bedugul No.37A, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=16941027465021258008,OPERATIONAL,+62 811-3960-6272,restaurant,"restaurant, food",4.2,2431,PRICE_LEVEL_INEXPENSIVE
ChIJR2nBDAVB0i0R_hAgGnFJzBo,Sayang Residence,-8.6979784,115.22647729999998,"Jl. Bedugul No.25A, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=1930999090353541374,OPERATIONAL,+62 361 727819,hotel,"hotel, lodging",4.1,216,
ChIJX7Y7V3BB0i0RkxnmUJqLAAY,Kopi Kenangan - Ruko Sesetan,-8.6988021,115.21935500000001,"Ruko Jl. Raya Sesetan No.221c, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=432499059126049171,OPERATIONAL,+62 817-9275-255,coffee_shop,"coffee_shop, cafe, food, store",4.8,133,PRICE_LEVEL_MODERATE
ChIJU4a6zi1B0i0R_YwCx4xZ408,Sushi Yay,-8.7002545,115.2222334,"Jl. Sidakarya No.21g, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=5756543209878752509,OPERATIONAL,,japanese_restaurant,"japanese_restaurant, restaurant, food",1.6,112,
ChIJI6TmbCNB0i0RY2fSj83XSpU,TokTok! Mie - Sidakarya,-8.696883999999999,115.2271327,"Jl. Bedugul No.22, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=10757647937809049443,OPERATIONAL,,restaurant,"restaurant, food",4.6,139,
ChIJO60uIxpB0i0RZ5oDUe-HoKc,Kost Pondok Aria,-8.6988021,115.21935500000001,"Jl. Raya Sesetan No.221c, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=12078803662533794407,OPERATIONAL,+62 813-3739-0698,,"private_guest_room, lodging",4.3,39,
ChIJNQEdWABB0i0RwZiVObIxXm0,Komeda's Coffee Sesetan,-8.6990464,115.21936269999999,"Jl. Raya Sesetan No.221abc, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=7880791039484991681,OPERATIONAL,+62 823-4093-3803,restaurant,"restaurant, food",4.7,38,
ChIJ_XOebitH0i0RzFTHydwe8IE,rental mobil murah bali | Shreya Car Rental,-8.695196800000002,115.2244436,"Jl. Tegal Wangi II Gg. Cemp. Sari No.3x, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80225, Indonesia",https://maps.google.com/?cid=9363017558930183372,OPERATIONAL,+62 812-4655-7330,car_rental,car_rental,4.9,161,
ChIJV97RExBB0i0RwiqT4cY2Y48,ACK Fried Chicken Sidakarya,-8.7010171,115.22351900000001,"Jl. Sidakarya No.43, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=10332162197933992642,OPERATIONAL,+62 878-6100-7078,meal_takeaway,"fast_food_restaurant, meal_takeaway, restaurant, food",4.3,303,PRICE_LEVEL_MODERATE
ChIJKesPABtB0i0RZPxUgxNR6Vc,Kos Ceningan Sari IV,-8.6965937,115.22156419999997,"Jl. Cenigan Sari IV Gg. Melati No.2, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=6334683495122926692,OPERATIONAL,,,lodging,4.3,141,
ChIJcTSDp8NA0i0Rzh9310VmlCA,Puri Bali Car Rental,-8.6956727,115.2255929,"Jl. Bedugul Gg. Cendrawasih No.9a, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=2347613755920555982,OPERATIONAL,+62 813-5859-6061,car_rental,car_rental,4.8,3241,
ChIJbyrd5d5B0i0RqgLX6FKr_j0,Kost Cenigan Sari X no. 2-4,-8.6994717,115.2228146,"Jalan Cenigan Sari X No. 2-4, Sesetan, Denpasar Selatan, Denpasar City, Bali 80224, Indonesia",https://maps.google.com/?cid=4467196252980183722,OPERATIONAL,,,lodging,4.4,7,
ChIJB1U_qBBB0i0RBMQUbyGC4XY,Bakpao Yenyen,-8.700373599999999,115.21923589999999,"Jl. Raya Sesetan No.236, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=8566271046344557572,OPERATIONAL,+62 823-4178-5656,chinese_restaurant,"chinese_restaurant, restaurant, food",4.3,178,
ChIJQ8X6CwVB0i0RNcVpwv1XBFM,JFC Bedugul,-8.6982967,115.2271071,"Jl. Bedugul No.19B, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=5982002952454915381,OPERATIONAL,+62 878-6182-7910,fast_food_restaurant,"fast_food_restaurant, restaurant, food",4.2,444,PRICE_LEVEL_INEXPENSIVE
ChIJ9y9ogxxB0i0R6jPIBUVlLLE,Onomi Coffee Roastery,-8.7003937,115.22191669999998,"Jl. Sidakarya No.21F, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80222, Indonesia",https://maps.google.com/?cid=12766690390812668906,CLOSED_TEMPORARILY,+62 813-5305-2869,coffee_shop,"coffee_shop, cafe, food, store",5,37,
ChIJ293vOhpB0i0R_wOBOSHJHpo,Warung Rakyat,-8.6985133,115.2192537,"Jl. Raya Sesetan No.160, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=11105534875678082047,OPERATIONAL,+62 851-0008-0227,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.3,76,PRICE_LEVEL_INEXPENSIVE
ChIJCfGotj5B0i0RQ6bxjBCQ880,Gentleman Garage,-8.700757,115.22642099999997,"Jl. Sidakarya No.46D, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=14840363597874439747,OPERATIONAL,+62 896-7881-5363,bar,"event_venue, bar",4.9,48,
ChIJS4L9nA9B0i0ReNQsfkrpPMQ,Lawar Ayam MADONA,-8.7004681,115.22726609999998,"Jl. Bedugul No.2, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=14140433436190233720,OPERATIONAL,+62 858-5612-246,restaurant,"restaurant, food",4.5,543,PRICE_LEVEL_INEXPENSIVE
