id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ1ThDHmdb0i0RpG6_xT4so-w,Pandawa Hill Resort,-8.8368833,115.1815055,"Jl. Pantai Pandawa No.15, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=17051521262272081572,OPERATIONAL,+62 361 4469499,hotel,"hotel, lodging",4.4,956,
ChIJz32Byl9b0i0R-NkfLxMA8qo,Warung Local Price,-8.8329759,115.18663979999998,"Jl. Raya Nusa Dua Selatan No.22, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=12317908013206723064,OPERATIONAL,+62 857-9298-0060,restaurant,"restaurant, food",4.7,171,PRICE_LEVEL_INEXPENSIVE
ChIJFQIUraFc0i0RZMrBexqkvVs,D'pandawa Guest House,-8.8332872,115.1844611,"Jl. Raya Nusa Dua Selatan No.16, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=6610620261702158948,OPERATIONAL,+62 821-4442-0209,hotel,"hotel, lodging",4.6,38,
ChIJDV6yZllb0i0RLvxM1mrw0Ms,Mulia Home stay,-8.8283519,115.18313780000001,"Jl. Gunung Payung No.9X, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=14686502726507756590,OPERATIONAL,+62 859-1713-20637,,lodging,4.8,54,
ChIJv46HkNtb0i0RRuM3WkfQs_8,Patia Coffee,-8.8331982,115.18608319999998,"Jl. Raya Nusa Dua Selatan Jl. Alas Arum, Pandawa, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80363, Indonesia",https://maps.google.com/?cid=18425299505377698630,OPERATIONAL,+62 881-0379-43070,coffee_shop,"coffee_shop, cafe, food, store",4.9,63,
ChIJERGj-8hb0i0R3lg1ns6MKAY,Kos Maven,-8.8337766,115.1854139,"Jl. Raya Nusa Dua Selatan, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=443759382341441758,OPERATIONAL,,motel,"motel, lodging",5,3,
ChIJCQFG4V1b0i0REKTgh6_vSeA,Warung Makan Sunda Ibu Heri,-8.8335968,115.1826537,"Jl. Raya Nusa Dua Selatan, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=16161712274973697040,OPERATIONAL,+62 813-5304-5392,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.6,154,PRICE_LEVEL_INEXPENSIVE
ChIJiaDnSl5b0i0R47aYNwIPT4U,SRC D & D Mart - D & D Room,-8.8328164,115.18597899999999,"Jl. Raya Nusa Dua Selatan, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=9605913032401663715,OPERATIONAL,+62 812-3722-1237,convenience_store,"convenience_store, hotel, lodging, food, store",4.5,6,
ChIJkySMvV5b0i0RNm_AyJcCHQo,Bali Villa | The Wyn Villa,-8.830916,115.184057,"Jl. Gapura Vista No.5, Pandawa, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=728741565635260214,OPERATIONAL,+62 813-3871-1484,,"hotel, lodging",4.5,61,
ChIJIX4D0DNb0i0RrovCHf1Uwow,RUMAH KOST MADE,-8.828413399999999,115.18216269999999,"55CJ+JVM, Jl. Gunung Payung, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=10142762756894526382,OPERATIONAL,+62 813-3774-7170,lodging,lodging,4.5,24,
ChIJNc2gPsBb0i0RrxF1t9f_eec,Tanah Belus Homestay,-8.831451399999999,115.1839634,"Jl. Gapura Vista No.9, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=16679643996904296879,OPERATIONAL,+62 896-5700-1435,guest_house,"guest_house, lodging",5,2,
ChIJq325fmdb0i0RCFVFuC7gd34,warung muslim jawa banyuwangi,-8.835031599999999,115.1803334,"Jl. Melasti I No.ll, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=9112998862272156936,OPERATIONAL,+62 859-6716-9170,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.6,81,
ChIJBUCx9GBb0i0RQKbJMMBs3h8,Kubu Celagimanis,-8.8357438,115.1856449,"557P+P72, Kutuh, South Kuta, Badung Regency, Bali 80361, Indonesia",https://maps.google.com/?cid=2296392432713573952,OPERATIONAL,+62 812-3670-5003,resort_hotel,"resort_hotel, hotel, lodging",4.1,11,
ChIJ66MSFbxb0i0RFTEzBAfSbWQ,Saffron Restaurant,-8.8340715,115.1795272,"Jl. Melasti II No.88, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=7236671103831322901,OPERATIONAL,+62 887-3109-522,restaurant,"restaurant, food",,,
ChIJuS7aF9Bb0i0RAK1RNlXpKbA,Warung Makan BUK NOVI,-8.8352065,115.1813004,"557J+WG7, Jl. Raya Nusa Dua Selatan, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=12693933576913267968,OPERATIONAL,+62 813-5332-6435,restaurant,"restaurant, food",5,5,
ChIJs_PwuLRb0i0RvZMua_73Yn8,"D'JAJANG ,guest House",-8.833607299999999,115.18705169999998,"558P+HR3, Kutuh, South Kuta, Badung Regency, Bali, Indonesia",https://maps.google.com/?cid=9179171662626460605,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",4.5,2,
ChIJVZw1HQBb0i0R2DqoZdFl87U,Warung Turis,-8.8358428,115.18009980000001,"557J+M3C, Jl. Alas Arum, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=13110934890233739992,OPERATIONAL,+62 859-5858-8515,indonesian_restaurant,"indonesian_restaurant, restaurant, food",5,29,
ChIJpcVZe11b0i0Rb-qw0FeZE-Y,Pure Bar,-8.8340792,115.17952910000001,"Jl. Melasti II Jl. Nusa Dua No.88, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=16578763255723387503,OPERATIONAL,+62 812-3732-7480,bar,"bar, restaurant, food",4,2,
ChIJbXIl3Hlb0i0RwJxlDlWDCcs,WARUNG KUDESA,-8.832853,115.18632950000001,"558P+VG4, Jl. Raya Nusa Dua Selatan, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=14630369265826766016,OPERATIONAL,+62 878-6290-7440,restaurant,"restaurant, food",4.3,11,
ChIJ6dP5gWdb0i0RWns1yFaTre4,Waroeng kampoeng,-8.8351617,115.1799784,"557H+WXQ, Jl. Melasti II, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=17198564552933210970,OPERATIONAL,+62 813-3765-2286,restaurant,"restaurant, food",3.3,9,
