id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ_ToXPH890i0RhOvzSmqGXzw,Bale Udang Mang Engking Ubud,-8.5220745,115.279574,"Jl. Raya Goa Gajah, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=4350343556145343364,OPERATIONAL,+62 811-3999-898,seafood_restaurant,"seafood_restaurant, restaurant, food",4.4,2887,PRICE_LEVEL_MODERATE
ChIJce2OaNUX0i0RfWBleEN14xY,Layana Warung,-8.5224577,115.28436739999998,"Jl. Raya Goa Gajah, Bedulu, Kec. Blahbatuh, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1649290821190901885,OPERATIONAL,+62 852-3928-4447,restaurant,"restaurant, food",4.5,2351,PRICE_LEVEL_MODERATE
ChIJq6qqqho90i0RtSaezZEFC4o,"Tanah Gajah, a Resort by Hadiprana",-8.5233758,115.2828328,"Tengkulak Kaja, Jl. Raya Goa Gajah, Kemenuh, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=9947050325755963061,OPERATIONAL,+62 361 975685,resort_hotel,"resort_hotel, wedding_venue, extended_stay_hotel, hotel, event_venue, lodging, restaurant, food",4.8,602,
ChIJA888xQoX0i0RX3Z44Vxwxj4,Skcript Waterfalls,-8.5221723,115.2848166,"F7HM+4WP, Bedulu, Blahbatuh, Gianyar Regency, Bali 80582, Indonesia",https://maps.google.com/?cid=4523426419962312287,OPERATIONAL,,tourist_attraction,tourist_attraction,4.5,83,
ChIJXw2CtnkX0i0RmgAO2mDg_1g,Layana waterfall,-8.522289700000002,115.28445819999999,"F7HM+3QP, Jl. Raya Goa Gajah, Kemenuh, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=6413091100978708634,OPERATIONAL,,park,park,4.3,18,
ChIJif2fHOM90i0R8iHH8afpgac,Ubud Mesari,-8.5163003,115.28080349999999,"Br.Dukuh Kawan, Pejeng Kawan, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia",https://maps.google.com/?cid=12070185383854809586,OPERATIONAL,+62 821-4499-7483,lodging,lodging,4.9,165,
ChIJPfp1CFA90i0RMvwfcoI9QoA,"Kecak & Fire Dance at Tanah Gajah, Ubud",-8.5231054,115.282855,"Tanah Gajah, a Resort by Hadiprana, Jl. Raya Goa Gajah, Tengkulak Kaja, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=9242017015787420722,OPERATIONAL,+62 361 975685,tourist_attraction,tourist_attraction,4.5,25,
ChIJLxUfl3w90i0Rz48iV1VO1g4,Amori Villas: Luxury Ubud Retreat,-8.516543799999999,115.2803804,"Jl. Dukuh Kawan, Pejeng Kawan, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia",https://maps.google.com/?cid=1069128089988141007,OPERATIONAL,+62 361 8987799,hotel,"hotel, resort_hotel, spa, lodging, restaurant, food",4.8,73,
ChIJV-Ia49M90i0R1YHIiwcWc_8,Bumi Kinar Ubud,-8.5226676,115.2804382,"Jl. Raya Goa Gajah, Kemenuh, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=18407080323659104725,OPERATIONAL,+62 361 2013000,resort_hotel,"resort_hotel, hotel, lodging",4.8,20,
ChIJET_IxtQX0i0RQPGriAgkffQ,"The Tempayan at Tanah Gajah, a Resort by Hadiprana",-8.5230553,115.2828477,"Tengkulak Kaja, Jl. Raya Goa Gajah, Kemenuh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17617276936414556480,OPERATIONAL,+62 361 975685,restaurant,"restaurant, food",4.5,66,
