id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ13feYaM70i0RL1AQNrx62fQ,The Sarining Hotel,-8.530052099999999,115.12426589999998,"Jalan Gelatik Dajan Peken No.18W, Dajan Peken, Tabanan, Tabanan Regency, Bali 82114, Indonesia",https://maps.google.com/?cid=17643267963980107823,OPERATIONAL,+62 821-5758-5945,hotel,"hotel, lodging",4.4,62,
ChIJudva-MM70i0RttixW00HlN4,Warung Babi Guling Manis Jambe,-8.5316867,115.12348730000001,"Jl. Gelatik Dajan Peken No.14, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=16038452201805437110,OPERATIONAL,+62 813-6862-7652,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.8,67,
ChIJFVJ_vvY60i0RjTqY51pcIRo,Warung Buk Kembar,-8.531084900000002,115.12480959999998,"Jl. Pinguin No.12, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=1882887664719903373,OPERATIONAL,,cafe,"cafe, food",4,2,
ChIJEwU3sL470i0RpbAFOvk0Quk,Pondok the sundri,-8.5296682,115.1244289,"F4CF+4QM, Dajan Peken, Tabanan, Tabanan Regency, Bali 82114, Indonesia",https://maps.google.com/?cid=16808055004325064869,OPERATIONAL,,lodging,lodging,5,1,
ChIJz37hIMs70i0R1O9Upc_o234,Joglo Dijaya,-8.5276502,115.11916679999999,"F4C9+WMM, Wanasari, Tabanan, Tabanan Regency, Bali 82115, Indonesia",https://maps.google.com/?cid=9141155847208234964,OPERATIONAL,+62 812-3899-336,restaurant,"restaurant, food",5,1,
ChIJg8yUQC870i0R_iXrGnzNZnU,PENGGAWA 3 ICE MILK,-8.530893299999999,115.12565829999998,"Jl. Camar No.14, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=8459674882973312510,OPERATIONAL,+62 821-4668-0690,coffee_shop,"coffee_shop, cafe, food, store",5,1,
ChIJU7Q7XCw70i0RhFgPc3mao4E,Warung GB (Gusdek Balok),-8.5279188,115.1256191,"Jl. Gelatik Dajan Peken No.184, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=9341479898508646532,OPERATIONAL,+62 878-6097-9584,bar,bar,5,3,
ChIJI4yfBgA70i0RJMboNtp3Skw,Serat Ketjil,-8.525778,115.127353,"F4FH+M24, Jl. Celuk Tuakilang, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=5497338074266912292,OPERATIONAL,,restaurant,"restaurant, food",5,1,
ChIJDxmNYXM70i0RNfF8hPMBwVM,Wr. Bu Murtini,-8.5292204,115.12694570000001,"Jl. Kakatua No.49, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=6035107121064636725,OPERATIONAL,,coffee_shop,"coffee_shop, cafe, food, store",,,
ChIJv3jtR4c70i0RR0iNdCvctNM,Warung Gendiz CFK,-8.525142899999999,115.1215838,"Jl. Rajawali Subamia Kelong (Utara kantor kelurahan Subamia Kelong depan, F4FC+WJW CV. Kantih Tani, Wanasari, Kec. Tabanan, Kabupaten Tabanan, Bali, Indonesia",https://maps.google.com/?cid=15255059917007833159,CLOSED_TEMPORARILY,+62 813-3823-0888,restaurant,"restaurant, food",5,1,
ChIJc9N9pJ870i0R34NtAZCVjww,Babi genyol Manik,-8.5293329,115.1246598,"F4CF+7V7, Jl. Gelatik Dajan Peken, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali, Indonesia",https://maps.google.com/?cid=905106495856542687,CLOSED_TEMPORARILY,,restaurant,"restaurant, food",,,
ChIJP9--Sgc70i0RWobK6yWQpLo,wirga minuman tradisional bali,-8.5268508,115.126573,"Jl. Rajawali, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82111, Indonesia",https://maps.google.com/?cid=13449032879779251802,OPERATIONAL,+62 882-3675-8103,bar,bar,,,
ChIJ4TMZUGE70i0RfxNCyegupzs,Warunh Jrejeng,-8.5267857,115.12757780000001,"Jl. Gelatik Dajan Peken No.184, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=4298455946692268927,CLOSED_TEMPORARILY,,coffee_shop,"coffee_shop, cafe, food, store",,,
ChIJsbdA65s70i0Rwa_zvIHyWHg,Dapoer kecil,-8.530393,115.1262206,"F49G+RFX, Jl. Bangau, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=8671947721536679873,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",5,1,
ChIJ3wnhgWU70i0RLYF5oHBT_xQ,Udin65,-8.5308304,115.12551180000001,"Jl. Camar No.12, Pasekan, Kec. Tabanan, Kabupaten Tabanan, Bali 82162, Indonesia",https://maps.google.com/?cid=1513019743013536045,CLOSED_TEMPORARILY,+62 813-3856-5296,indonesian_restaurant,"indonesian_restaurant, restaurant, food",,,
ChIJPyTpRgA70i0RMi8JSJKgSQM,YehEmpas,-8.5309606,115.12103990000001,"Pasekan, Abian Tuwung, F49C+C8R, Dajan Peken, Kec. Tabanan, Kabupaten Tabanan, Bali 82114, Indonesia",https://maps.google.com/?cid=236897005547892530,OPERATIONAL,,tourist_attraction,tourist_attraction,,,
