id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJD7QfecIj0i0R1OALvkVGTZA,PARQ UBUD,-8.4837714,115.2681605,"Jl. Sri Wedari No.24, Tegallalang, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=10398044380023480532,OPERATIONAL,+62 853-3820-5530,,"cafe, bakery, art_gallery, store, restaurant, food",4.4,1486,PRICE_LEVEL_MODERATE
ChIJ_cUf67Yi0i0RdxL4fzC-_2A,Pyramids Of Chi,-8.4786255,115.2642886,"Banjar Bentuyung Ubud, Jalan Kelebang Moding No.22, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6989514262216970871,OPERATIONAL,+62 821-4782-3397,,"cafe, health, food",4.3,939,
ChIJCU-et0490i0RCFkQ1uchQno,The Sankara Suites & Villas by Pramana,-8.4812129,115.26792680000001,"Jl. Sri Wedari No.973, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=8809641100702669064,OPERATIONAL,+62 361 973597,hotel,"hotel, lodging",4.7,478,
ChIJj1C_BrMi0i0R9r9pyhCBy-s,Bakung Ubud Resort & Villa,-8.482455,115.26849870000001,"Jalan Sriwedari, Desa Tegallantang G799+299 Ubud, Ubud, Kec. Tegallalang, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=16990815928300716022,OPERATIONAL,+62 361 4792660,hotel,"hotel, lodging",4.1,471,
ChIJEZC9iU4j0i0RPx4n_MMYxko,HOME Cafe UBUD,-8.4839416,115.26721359999999,"G788+CV9, Jl. Sri Wedari, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5388021234223488575,OPERATIONAL,+62 822-3670-6564,cafe,"cafe, food",4.3,447,
ChIJM5pvdEM90i0RN855igHJ3IU,Junjungan Suite Villa,-8.482719,115.270551,"Jl. Tirta Tawar No.Km. 3.5, Br. Junjungan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=9645805510376148535,OPERATIONAL,+62 812-3951-610,hotel,"hotel, resort_hotel, lodging",4.1,334,
ChIJw97isLMi0i0R3oOgD11XAXo,Honai Resort,-8.4812114,115.26814239999997,"Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=8791404004809671646,OPERATIONAL,+62 361 9081508,hotel,"hotel, lodging, spa, restaurant, food",4.6,294,
ChIJI9BpowQj0i0RYNtAjHbO3HY,Cocoku Healthy,-8.4802432,115.2659805,"Jl. Suweta No.184, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=8564947599906364256,OPERATIONAL,+62 819-9912-3199,restaurant,"restaurant, food",4.5,139,
ChIJeWMiuU490i0RnI_GA69JVes,The Nani,-8.4771817,115.26863109999998,"Jl. Sri Wedari, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80572, Indonesia",https://maps.google.com/?cid=16957540987964919708,OPERATIONAL,+62 361 981242,hotel,"hotel, lodging",4.6,168,
ChIJser4kbIi0i0RgO3-fyReyAA,Dupa ubud villa,-8.4826917,115.2708816,"Banjar Junjungan, Jl. Tirta Tawar, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=56398506201378176,OPERATIONAL,+62 822-4737-4466,hotel,"hotel, lodging",4.6,149,
