id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ42vvtRGJ0S0RyyuSodjV-_M,Bali Botanical Garden,-8.279444699999999,115.15662710000001,"Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",https://maps.google.com/?cid=17580880696771226571,OPERATIONAL,+62 368 2033211,park,park,4.5,2233,
ChIJ8cndvruJ0S0RHHcVBzlzhDc,Hot Sugar Cafe at Bedugul Hills,-8.2743728,115.16262369999998,"Jalan Raya Denpasar- Singaraja Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=4000449057781020444,OPERATIONAL,+62 859-6420-3035,coffee_shop,"coffee_shop, cafe, food, store",4,303,
ChIJ3_EpF1CJ0S0RprmFtMK_I5s,ECO Bedugul adventurer camp,-8.2745679,115.16109200000001,"Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=11178989543036926374,OPERATIONAL,+62 821-9675-1579,camping_cabin,"camping_cabin, private_guest_room, lodging",4.9,166,
ChIJUfwGb_OJ0S0RAinCFfNFC1w,Bedugul Hill,-8.2743728,115.16262369999998,"P5G7+725, Jl. Raya Denpasar, Candikuning, Bedugul, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=6632471786577602818,OPERATIONAL,+62 813-3912-8607,tourist_attraction,tourist_attraction,4.8,10,
ChIJZ6YMXkCJ0S0RM-Oj8S28n3k,Jungleadventure cabin camping,-8.2745672,115.16110219999999,"Jl. Raya Bedugul, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=8763930305399874355,OPERATIONAL,+62 821-9675-1579,camping_cabin,"camping_cabin, lodging",4.9,25,
ChIJk65T9BCJ0S0RYO-3BUdVDQU,Rose Garden,-8.278177,115.1550432,"P5C4+P2F, Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",https://maps.google.com/?cid=364040908413857632,OPERATIONAL,,park,park,3.5,13,
ChIJK2g0mTeJ0S0R_F0L5ddmK40,Taman Bambu,-8.2760546,115.1571247,"P5F4+HR, Candikuning, Baturiti, Tabanan Regency, Bali, Indonesia",https://maps.google.com/?cid=10172337260793126396,OPERATIONAL,,park,park,,,
ChIJZ_1IrhGJ0S0R3kTPPILEr3Y,Begonia collection,-8.2787647,115.15682819999998,"P5C4+FPW, Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",https://maps.google.com/?cid=8552270281044870366,CLOSED_TEMPORARILY,,park,park,4.4,7,
ChIJs9lacOuJ0S0R4gt-ao0deQI,kebunraya bali,-8.2781554,115.15700459999998,"Gedung Pertmuan Nayaka Loka Kebun Raya Bali, Candikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=178206153472084962,OPERATIONAL,,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4,14,
ChIJTf8KhN2J0S0Re23Hc0uSzTg,Kos Warna-Warni Bedugul,-8.2805051,115.1601592,"Jl. Baturiti Bedugul No.19, Batunya, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=4093088489112300923,OPERATIONAL,+62 857-9249-5600,lodging,lodging,4.3,6,
ChIJ2dx8eTiJ0S0RSFQpuixq9qs,Bushcraft Bali Shelter,-8.2765127,115.16102660000001,"Jl. Kebun Raya, Gang RosellaCandikuning, Kec. Baturiti, Kabupaten Tabanan, Bali 82191, Indonesia",https://maps.google.com/?cid=12391208165090874440,OPERATIONAL,+62 818-553-394,campground,"campground, park, lodging",5,2,
