id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ7QL_WG1A0i0RGY_JDftIUdo,Tropical Bali Hotel,-8.6564607,115.25924539999998,"Gg. Penyu Dewata III, Jl. Padang Galak No.2, Sanur, Kec. Denpasar Tim., Kota Denpasar, Bali 80228, Indonesia",https://maps.google.com/?cid=15731435216487157529,OPERATIONAL,+62 823-4055-3652,hotel,"hotel, lodging",4.7,204,
ChIJMYDbD3lB0i0Rjnq0X-fY-qc,Kama Village,-8.655621499999999,115.25836319999999,"Jl. Pantai, Dewata III, Jl. Padang Galak Gg. Penyu, Kesiman, East Denpasar, Denpasar City, Bali 80227, Indonesia",https://maps.google.com/?cid=12104225436766337678,OPERATIONAL,+62 361 4492004,,"hotel, lodging",4.7,88,
ChIJqbcfxKRB0i0RdWlfF9M3udI,KOPIKOE BALI,-8.6546984,115.2567668,"Jl. Tamansari Tagtag Banjar Batur Sari No.11, Kesiman Kertalangu, Kec. Denpasar Tim., Denpasar Timur, Bali 80237, Indonesia",https://maps.google.com/?cid=15184228998426093941,OPERATIONAL,+62 815-5808-8989,coffee_shop,"coffee_shop, cafe, food, store",5,4,
ChIJb6US_3dB0i0RLL46v0LyYQY,Sekar Sari Living Kos,-8.652082799999999,115.25927420000001,"Jl. Sekar Sari IX No.11 ABC, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=459915005458562604,OPERATIONAL,,hostel,"hostel, lodging",5,2,
ChIJqUmFJZ5B0i0RTnftndIwDDg,Verdant Bali Sekar Sari Sanur,-8.6513568,115.25680899999999,"Blok 1A No. 2, Gg. I, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=4038656646995343182,OPERATIONAL,+62 878-1032-7697,hotel,"hotel, lodging",4.8,5,
ChIJcyAAkUtB0i0RzqV3xrlNrTg,GUNG KRISNA HOME,-8.6494885,115.2628726,"9727+645, Kesiman Kertalangu, East Denpasar, Denpasar City, Bali 80237, Indonesia",https://maps.google.com/?cid=4084005897388926414,OPERATIONAL,,lodging,lodging,,,
ChIJqcg3kHJA0i0RbULD-AUk5DY,SENTRAKOS Vila Lumba,-8.656646199999999,115.25808300000001,"Jl. Padang Galak No.4 1 No, Sanur, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=3955325980805120621,OPERATIONAL,+62 859-5940-9067,extended_stay_hotel,"extended_stay_hotel, hotel, lodging",4.2,46,
ChIJ-fI48gxA0i0RJBO9ZH793mM,Villa Puri Damar,-8.6531786,115.262753,"No.77AX, Jl. Sekar Sari, Kesiman Kertalangu, East Denpasar, Denpasar City, Bali 80237, Indonesia",https://maps.google.com/?cid=7196467973882450724,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",4.7,38,
ChIJox5RyUNB0i0ROH3kfTRsHLI,Kost Biaung Beach,-8.6529015,115.2618022,"Jl. Sekar Sari IX No.108A, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=12834252010805296440,OPERATIONAL,+62 812-3844-8694,private_guest_room,"private_guest_room, lodging",5,3,
ChIJAbO4KO9B0i0Rv5LwSSXsJFE,Villa Ayung,-8.6552378,115.25931729999999,"Jl. Sekar Sari No.7, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=5847057861132194495,OPERATIONAL,+62 811-1632-656,,"lodging, health",4.8,4,
ChIJJYa3nnJA0i0RlyHldXu4GLo,Collection O 91570 Melrose Homestay,-8.656573700000001,115.2580041,"Jl. Padang Galak No.3, Kesiman, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia",https://maps.google.com/?cid=13409670730894090647,OPERATIONAL,,hotel,"hotel, lodging",2.4,46,
ChIJj9hn07dB0i0RxnRacwLyo_I,Villa Leha Leha,-8.654460199999999,115.259436,"Jalan Sekar Sari Gang 6, Padang Galak, Sanur, East Denpasar, Denpasar City, Bali 80228, Indonesia",https://maps.google.com/?cid=17484084270721561798,OPERATIONAL,+62 361 466551,hotel,"hotel, lodging",4.3,43,
ChIJ4fOwGGxB0i0R3C2MRf-f-IA,Kos Sekar Kertalangu,-8.654547599999999,115.25698070000001,"87W4+5QQ, Kesiman Kertalangu, East Denpasar, Denpasar City, Bali 80237, Indonesia",https://maps.google.com/?cid=9293353749811310044,OPERATIONAL,,hostel,"hostel, lodging",3.8,4,
