id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJo6RIepA30i0RXZb4Mt_Vm1M,Wi Gangga Beach House,-8.585584299999999,115.07474599999998,"Jl. Yeh Gangga II No.9, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=6024644081147745885,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",,,
ChIJOTW-lEk30i0RI12IPSm2EtA,Kripik Belut Putri Gangga,-8.5851752,115.0719011,"C37C+WQC, Jl. Yeh Gangga II, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=14993246397712063779,OPERATIONAL,,restaurant,"restaurant, food",4.1,13,
ChIJiRdnDkE30i0RMEcSrxDC0x4,BFC Duo Yeh Gangga,-8.5849729,115.0727784,"Jl. Yeh Gangga I No.10, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=2221332418136262448,OPERATIONAL,+62 821-4677-5136,fast_food_restaurant,"fast_food_restaurant, restaurant, food",4.9,7,
ChIJ5TJ4OTg30i0Ru1c_hIgl5dM,The Legog Waroeng,-8.5817528,115.07742739999999,"Jalan Yeh Gangga, Desa Sudimara, Banjar, C39G+7XV, sudimara kaja, Kec. Tabanan, Kabupaten Tabanan, Bali 82121, Indonesia",https://maps.google.com/?cid=15268651379934058427,OPERATIONAL,+62 818-0550-0655,cafe,"cafe, food",4.4,32,PRICE_LEVEL_INEXPENSIVE
ChIJ8aGIfN830i0R58DlhGXYOzw,Warung Nasi Peteng Genyol Bali,-8.581965199999999,115.0723845,"C39C+6X6, Gg. Belatung, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=4340300596434551015,OPERATIONAL,+62 878-5462-0665,indonesian_restaurant,"indonesian_restaurant, restaurant, food",3.8,4,
ChIJzTVD1ks30i0RqqoRQ2G8OZ8,Warung Alit,-8.583905099999999,115.0737683,"C38F+CGJ Yeh Gangga, Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=11473408651626130090,OPERATIONAL,,restaurant,"restaurant, food",4.3,11,PRICE_LEVEL_INEXPENSIVE
ChIJozBdkzU30i0R2nQvsDK1En0,TWO - K Kitchen & Bar,-8.585339,115.0710593,"Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=9012465033630676186,CLOSED_TEMPORARILY,,bar,"bar, indonesian_restaurant, restaurant, food",5,1,
ChIJz1EDjDU30i0Rb6KNFdHIwuY,Balinese & Indonesian Cooking Class,-8.5822284,115.07010779999999,"Lanyahan, Jl. Yeh Gangga I, Sudimara, Tabanan, Tabanan Regency, Bali 82115, Indonesia",https://maps.google.com/?cid=16628073574540616303,OPERATIONAL,+62 822-9888-8118,restaurant,"restaurant, indonesian_restaurant, food",5,2,
ChIJb_isokk30i0RuLq6el8hHTM,Warung D'ayu,-8.585410099999999,115.07254959999999,"C37F+R2M, Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=3683136764223601336,OPERATIONAL,+62 878-6304-8990,restaurant,"restaurant, food",2,1,
ChIJo_ID95E30i0RFY5c8bTXR2g,Ariwigangga Guest House,-8.584875799999999,115.072327,"Sudimara, Tabanan, Tabanan Regency, Bali, Indonesia",https://maps.google.com/?cid=7514211675434421781,OPERATIONAL,+62 812-3725-8843,private_guest_room,"private_guest_room, lodging",,,
ChIJJTN78fc30i0RK0AG26-syJ0,Waroeng Pak De - Pizza Corner,-8.5854577,115.0724526,"Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=11369527130590691371,OPERATIONAL,+62 813-3768-2737,pizza_restaurant,"pizza_restaurant, restaurant, food",,,
ChIJY-bEx7o30i0RR7CUUYzzo0A,BALI Happy Cars and Rental Tabanan,-8.585432899999999,115.07225219999998,"Gg. Kamboja No.14, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=4657834223620894791,CLOSED_TEMPORARILY,,car_rental,car_rental,3,2,
ChIJpT46yEk30i0RolAdkaU5QCM,Warung Godoh Bu Eka,-8.586132899999999,115.0718115,"Yeh Gangga, Jl. Yeh Gangga I, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=2540093573103964322,CLOSED_TEMPORARILY,+62 812-4688-1168,cafe,"cafe, food",4.4,10,
ChIJ2VMuxUk30i0Rlmkt7dApXiI,Bunga Ayu Homestay,-8.585861699999999,115.07106469999998,"Jl. Yeh Gangga I No.2, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=2476462822409464214,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",,,
ChIJcfujLho30i0RI8w9hmnHRSM,Wr. Citra Bali,-8.586240199999999,115.0717179,"Jl. Yeh Gangga I No.20, Sudimara, Kec. Tabanan, Kabupaten Tabanan, Bali 82115, Indonesia",https://maps.google.com/?cid=2541656820758203427,OPERATIONAL,+62 819-1613-6245,meal_takeaway,"meal_takeaway, restaurant, food",,,
