id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ33HpuhCb0S0RLjDZD9aHIz8,Puri Bagus Lovina Beach & Yoga Retreat Resort,-8.128296299999999,115.0610382,"Jl. Seririt- Singaraja No.Desa, Pemaron, Lovina, Kabupaten Buleleng, Bali 81151, Indonesia",https://maps.google.com/?cid=4549629402032975918,OPERATIONAL,+62 362 21430,resort_hotel,"resort_hotel, wedding_venue, hotel, swimming_pool, sports_complex, spa, event_venue, lodging, bar, health, restaurant, food",4.5,500,
ChIJI7N47JCb0S0R7YnkjAN52KA,Berutz Bar & Resto,-8.1285884,115.0656473,"Jl. Gede Wangsa No.2, Pemaron, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=11590146697193621997,OPERATIONAL,+62 878-9363-5818,restaurant,"restaurant, bar, food",4.4,531,
ChIJo1MmhMab0S0R8UNAK7DRJ1s,Josh Guest House,-8.12496,115.065678,"Jl. Pantai Penimbangan Gg. Balbo No.Blok E, Baktiseraga, Kec. Buleleng, Kabupaten Buleleng, Bali 81115, Indonesia",https://maps.google.com/?cid=6568449136113239025,OPERATIONAL,+62 821-4478-7606,guest_house,"guest_house, lodging",4.3,106,
ChIJi_idmFma0S0RHF_z1Qe7MGw,1000 Dream Bungalow,-8.1292949,115.0601789,"Jl. Seririt- Singaraja, Pemaron, Lovina, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=7795936597306990364,OPERATIONAL,+62 813-3974-8844,hotel,"hotel, lodging, indonesian_restaurant, restaurant, food",4.6,223,
ChIJk6yjWVqa0S0R6Az8q0scUDY,Kelapa Lovina Beach Villas - Singaraja BALI,-8.129738699999999,115.05949590000002,"V3C5+4Q5, Jl. Ahmad Yani, Pemaron, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=3913659187518508264,OPERATIONAL,+62 362 26196,hotel,"hotel, lodging",4.5,140,
ChIJDyvGslua0S0RCJ-5338FKO0,Warung Bambu Pemaron,-8.1293694,115.0615306,"Jl. Hotel Puri Bagus Pemaron Pemaron, Pemaron, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=17088914832829816584,OPERATIONAL,+62 857-3752-2161,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.6,286,PRICE_LEVEL_MODERATE
ChIJoc_X11ya0S0RrHE6cZwzHqE,Hotel Singaraja Indah,-8.126298799999999,115.0671793,"Jl. Ahmad Yani Barat No.203, Baktiseraga, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=11609773636415287724,OPERATIONAL,,hotel,"hotel, lodging",3.9,172,
ChIJCWcoFZqb0S0RWi57-Sqr1fo,Warung Sa'ang,-8.125920299999999,115.06253409999998,"V3F7+J2M, Jl. Pantai Penimbangan, Pemaron, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=18074540880583929434,OPERATIONAL,,restaurant,"restaurant, food",4.5,94,
ChIJu5wmqVea0S0RQyBDRsFa4Bk,Restoran Ulam Segara Lesehan Ikan Bakar,-8.1289123,115.06422740000001,"Pemaron, Buleleng, Buleleng Regency, Bali 81119, Indonesia",https://maps.google.com/?cid=1864590031885377603,OPERATIONAL,+62 813-3703-3225,seafood_restaurant,"seafood_restaurant, indonesian_restaurant, restaurant, food",3.9,339,PRICE_LEVEL_MODERATE
ChIJMS3Zme2b0S0Rv8M4yjKFKeQ,Ranggon Sunset Point Bar & Resto,-8.1235613,115.06354759999998,"V3G7+HCF, Jl. Pantai Penimbangan, Pemaron, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=16440818367880283071,OPERATIONAL,+62 877-6277-4247,bar,bar,4.6,89,
