id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJkY2FTcY_0i0RsyHFhk8VSKc,Bumi Linggah Villas Bali,-8.6170147,115.2631143,"Jl. Pasekan Jl. Raya Banjar Tubuh, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=12053907833964798387,OPERATIONAL,+62 361 8461747,,"bed_and_breakfast, hotel, lodging",4.1,193,
ChIJzxurtXg_0i0R3VfIVhcyryw,NAD Coffee & Eatery,-8.6165444,115.26372980000001,"Jl. Pd. Batu Alam No.26, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80237, Indonesia",https://maps.google.com/?cid=3219847334414800861,OPERATIONAL,+62 859-7924-2881,coffee_shop,"coffee_shop, cafe, restaurant, food, store",4.8,384,
ChIJawUSJsY_0i0RlSQRo3fyrNY,Mepantigan Bali,-8.6159419,115.26382179999999,"Jl. Pasekan, Jl. Pd. Batu Alam Jl. Raya Banjar Tubuh No.30, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=15469005415761650837,OPERATIONAL,+62 818-352-471,,"tourist_attraction, health",4.6,94,
ChIJaRrt4iI_0i0Ra8Kkibbs6w4,Bhete lestari,-8.6151208,115.26247309999998,"Bhete lesrari gang lll, Jl. Raya Banjar Tubuh No.13, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1075213204795474539,OPERATIONAL,,hotel,"hotel, lodging",4.5,4,
ChIJ1_e-RdE_0i0RZ3lORzezEW8,Arak Bali Traditional (Teman Curhat),-8.616265,115.264654,"Jl. Bumi Rahayu No.7, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=8003375062814980455,OPERATIONAL,+62 823-4010-8577,bar,bar,5,2,
ChIJQYR_BcY_0i0RMCw1hf61mmM,Griya Tepi Sawah No 8,-8.6167993,115.2654145,"Griya Tepi Sawah, Jl. Bumi Rahayu No.8, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=7177249060929481776,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",4.6,9,
ChIJmYaMIUM_0i0RA4T1j7cVMsE,Kosan Chandra Ayu V A,-8.6156012,115.260875,"Jl. Chandra Ayu Gg. Ulunsui Blk. VA, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=13921213276294054915,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",5,1,
ChIJG4tm3oM_0i0REVonD-Dt0JY,Warung Tipat Cantok,-8.6144752,115.2678964,"97P9+652, Gg. Batu Ngonjol Xll, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=10867447447427701265,OPERATIONAL,,brunch_restaurant,"brunch_restaurant, restaurant, food",3.5,2,
ChIJZ6GG3k4_0i0RR44DuJRnM6Y,Mud Coffee Bali,-8.6159222,115.2638284,"97M7+JGP, Batubulan, Sukawati, Gianyar Regency, Bali 80582, Indonesia",https://maps.google.com/?cid=11976029722548342343,OPERATIONAL,+62 818-352-471,coffee_shop,"coffee_shop, cafe, food, store",4.5,4,
ChIJ44kDFuM_0i0RQT8pEhK3cX0,MANGSI HOUSE,-8.616458699999999,115.2656147,"Jl. Pasekan, Gang baturiti, Baturiti 3, no 2 dari ujung selatan, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=9039207215351283521,OPERATIONAL,+62 859-3137-2034,motel,"motel, lodging",5,1,
ChIJG1JJLuM_0i0RUtq5yV6N0DM,Dananjaya rent car,-8.616448,115.26116069999999,"97M6+CFF Perum bethe lestari, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=3733639529340983890,OPERATIONAL,,car_rental,car_rental,5,2,
ChIJ2ZfRexo_0i0Rcd6ckG-o2mI,Kost paktuya,-8.6164079,115.2613147,"Perum dangin bethe lestari No.14, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=7123190957760896625,OPERATIONAL,+62 812-3612-349,lodging,lodging,3.3,3,
ChIJvy5hxNs_0i0RRGyFKqAzeic,Warung Buleleng Bu Komang,-8.616365,115.26085700000002,"Perum Dangin Bethe Lestari no 11. Br Tubuh Desa, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80511, Indonesia",https://maps.google.com/?cid=2844642877639060548,OPERATIONAL,+62 812-4617-692,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.2,13,
ChIJjTVByVA_0i0R4HfqK80YBHk,Airy Batubulan Bumi Rahayu Bali,-8.6165977,115.265391,"97M8+956, Jl. Bumi Rahayu, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=8720122047980271584,OPERATIONAL,+62 804 111 2479,hotel,"hotel, lodging",,,
ChIJAXqfQ9E_0i0Rv2whd4aBgEY,Rupa's House,-8.6146839,115.2678004,"Gg. Batu Ngonjol No.13, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=5080202794198199487,OPERATIONAL,,private_guest_room,"private_guest_room, lodging",,,
ChIJ5ZUayJ8_0i0RQZnq3eir8jQ,Warung Manik Suci,-8.6110189,115.2660987,"97Q8+HCX, Gg. Batu Ngonjol, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=3815300850980133185,OPERATIONAL,+62 812-3655-5100,restaurant,"restaurant, food",4.5,2,
ChIJ-bLE5N8_0i0RWkDxCLv4c1A,Asih home,-8.6148989,115.2600006,"Jl. Chandra Ayu 1B No.10, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=5797250627548561498,OPERATIONAL,+62 857-9235-5688,private_guest_room,"private_guest_room, lodging",5,3,
ChIJr8NmOdw_0i0RMYMXoQ2MAVE,Jero LS,-8.6145944,115.26520620000001,"97P8+538, Jl. Bumi Rahayu, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=5837100582214009649,CLOSED_TEMPORARILY,+62 818-0552-4425,lodging,lodging,5,3,
ChIJMZ03ymo_0i0RGXpir6YkO3I,HomeStay PtYeni,-8.616080499999999,115.2659771,"97M8+HC3, Gg. Baturiti 1, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=8231213042275351065,OPERATIONAL,,park,park,,,
ChIJ1xlOJlE_0i0R0_nx4LrXKIA,pepe,-8.6168208,115.26517319999999,"97M8+73F, Jl. Bumi Rahayu, Batubulan Kangin, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=9234868233561045459,OPERATIONAL,,,lodging,,,
