id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJu76MHXM90i0Rv3H2cY2INGw,Villa Semana Resort & Spa Ubud,-8.523850699999999,115.23390799999999,"Banjar Semana, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=7797006995968913855,OPERATIONAL,+62 361 8987111,resort_hotel,"resort_hotel, hotel, lodging",4.5,168,
ChIJ0TRAkvg80i0RewFq53X4ea4,Alam Pracetha Bali,-8.526960599999999,115.2282632,"Banjar Tohpati Gang Bucu No. 88, Bongkasa, Abiansemal, Badung Regency, Bali 80352, Indonesia",https://maps.google.com/?cid=12572353020058796411,OPERATIONAL,+62 812-3666-954,travel_agency,"real_estate_agency, lodging, travel_agency",4.8,76,
ChIJg-o1zUk90i0RaX5vCWpU6q4,WAROENG D'GADON,-8.526164099999999,115.23201929999999,"F6FJ+GRJ, Jl. Raya Semana, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=12603979321551322729,OPERATIONAL,+62 819-9977-4445,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.9,28,
ChIJo9OPluE90i0Rk0qP-a1LNxY,Aurabali gurest house,-8.5274112,115.23237960000002,"F6FJ+2XJ, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=1600831403141843603,OPERATIONAL,,guest_house,"guest_house, lodging",5,4,
ChIJRU4FO_k80i0RBi8Ivyo4NWU,Permata Ayung Private Estate,-8.524529,115.229321,"Village, Banjar Tohpati, Bongkasa, Kec. Abiansemal, Kabupaten Badung, Bali 80352, Indonesia",https://maps.google.com/?cid=7292796927841152774,OPERATIONAL,+62 361 8494220,resort_hotel,"resort_hotel, hotel, lodging",4.7,86,
ChIJWc4D_rU90i0RXsUr_fDWy84,Teba Suci Home Stay,-8.526632700000002,115.2330373,"F6FM+86V, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=14901240122613417310,OPERATIONAL,+62 812-3978-097,hotel,"hotel, lodging",4.9,14,
ChIJ11K6cP880i0RBhXrhDAPUFA,Warung Sate Babi Semana,-8.5277479,115.23271679999999,"F6CM+W34, Jl. Raya Semana, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5787142222233933062,OPERATIONAL,+62 853-3874-7010,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.7,31,
ChIJHazPSwA90i0RpycZ07djYX4,Giri Khrisna Guest House,-8.523971,115.234026,"F6GM+JJ2, Jl. Raya Semana, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=9106669562691659687,OPERATIONAL,,hotel,"hotel, lodging",3,2,
ChIJyxsMfPY90i0R3CNN_Lbu6wQ,Semana Residences by Cove,-8.5235528,115.23305459999999,"Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=354639465363088348,OPERATIONAL,+62 21 50996923,hotel,"hotel, lodging",4.8,5,
ChIJsfcOm_480i0RGetkCW1Jw0w,Pondok Restaurant,-8.5229768,115.23241180000001,"F6GJ+RX3, Singakerta, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=5531345499998972697,OPERATIONAL,+62 361 8987111,restaurant,"restaurant, food",4.2,13,
