id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ-YldxNYV0i0RKPHCrk4GNY0,Masa Masa,-8.635653,115.29030599999999,"Jl. Subak Telaga I No.9, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=10175045868122730792,OPERATIONAL,+62 819-4630-5122,indonesian_restaurant,"indonesian_restaurant, restaurant, food",4.8,261,
ChIJj3hKQ_0_0i0RsYOqMxLz-Ts,Black Sands Coffee & Eatery,-8.6353236,115.28331270000001,"100 meter utara perempatan prof Mantra, Jl. Raya Ketewel No.8, Ketewel, Kec. Gianyar, Bali, 80582, Indonesia",https://maps.google.com/?cid=4321752576940475313,OPERATIONAL,,brunch_restaurant,"brunch_restaurant, breakfast_restaurant, restaurant, food",4.5,303,
ChIJqbovNFQV0i0RzplxTGDkrWA,Manyar Beach,-8.6410384,115.28698159999999,"Jl. Pantai Manyar, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=6966475300862532046,OPERATIONAL,+62 878-6243-9363,tourist_attraction,tourist_attraction,4.3,166,
ChIJV3eywOoV0i0RVB-JPkR9MOY,BALI DOLL HOUSE - MUSEUM BONEKA,-8.634414399999999,115.28972379999999,"Jl. Prof. Dr. Ida Bagus Mantra No.99, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=16586895159665958740,OPERATIONAL,+62 821-4657-1347,amusement_center,"amusement_center, event_venue, park, museum, store, food",4.7,60,
ChIJqYUoWW4_0i0Roj_-NzEOgCc,ACK Fried Chicken Ketewel,-8.6365891,115.28319529999999,"977M+978, Jl. Prof. Dr. Ida Bagus Mantra, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=2846290569053749154,OPERATIONAL,+62 878-4354-1155,restaurant,"restaurant, food",4.4,115,
ChIJwYQzoCg_0i0RLZ2vAQJm1RM,Warung Lawar Kambing Pan Kobar,-8.6353569,115.2832718,"Jl. Raya Ketewel No.8, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=1429160615564254509,OPERATIONAL,+62 812-3667-6608,restaurant,"restaurant, food",5,13,
ChIJs3-LWjwV0i0Rmg20J38WdMM,Manggo House,-8.6335559,115.28846869999998,"978Q+H9G, Jl. Bypass Jl. Prof. Dr. Ida Bagus Mantra, Banjar Manyar, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=14083906670077152666,OPERATIONAL,+62 813-3133-3019,lodging,lodging,5,1,
ChIJhQMLINIV0i0RJCEy9HoKLr0,Warung Lalapan Cak Mario,-8.6362626,115.28511639999999,"977P+F2X, Jl. Prof. Dr. Ida Bagus Mantra, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia",https://maps.google.com/?cid=13631844645296283940,OPERATIONAL,+62 813-5334-3104,restaurant,"restaurant, food",4.3,278,
ChIJ8WSAC1cV0i0RD7ZpkYhcVAo,Lawar tewel,-8.6360611,115.28766569999999,"Jl. Prof. Dr. Ida Bagus Mantra No.111C, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=744321580047906319,OPERATIONAL,+62 813-3825-4908,restaurant,"restaurant, food",3.8,17,
ChIJ_xncH2UV0i0RBtXb8-kOzOE,Pantai Catur Segara,-8.6385285,115.29045889999999,"976R+H5P, Jl. Pura Hyang Bukit, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali, Indonesia",https://maps.google.com/?cid=16270395951764198662,OPERATIONAL,,tourist_attraction,tourist_attraction,4.6,10,
