id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJ9eEG4rJgei4RXAgfDABWo2Q,Museum Geopark Batur,-8.2845832,115.36493580000001,"Jl. Raya Penelokan, Batur Sel., Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7251734383199979612,OPERATIONAL,+62 366 51088,museum,"museum, tourist_attraction",4.6,1692,
ChIJjdS8VKf10S0R4D0cgMrU8lE,la vista coffee&roastery,-8.281084,115.36213540000001,"Central Batur, Kintamani, Bangli Regency, Bali 80652, Indonesia",https://maps.google.com/?cid=5905016027633958368,OPERATIONAL,+62 813-3819-3588,cafe,"cafe, food",4.5,464,
ChIJLRA399T10S0RZ3xX5fASOwQ,Okuta,-8.282109,115.3638158,"Jl. Raya Penelokan, Batur Tengah, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=304858225626807399,OPERATIONAL,+62 878-4958-0650,restaurant,"store, restaurant, food",4.6,1097,PRICE_LEVEL_MODERATE
ChIJOSQNXNk90i0Ry14lbc1j8yA,Mount Batur View Point,-8.2827971,115.3648096,"Central Batur, Kintamani, Bangli Regency, Bali 80652, Indonesia",https://maps.google.com/?cid=2374351162504994507,OPERATIONAL,,tourist_attraction,tourist_attraction,4.7,762,
ChIJURoKNIX10S0RqGUH0rGbnT0,Lakeview Hotel & Restaurant,-8.2834033,115.36557479999999,"Jl. Raya Penelokan, Kedisan, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=4439875995692393896,OPERATIONAL,+62 366 52525,hotel,"hotel, lodging",4.1,620,
ChIJHef6FMz10S0Rq9-7Xo8twqY,The Cave Hotel,-8.281128899999999,115.36204839999999,"Central Batur, Kintamani, Bangli Regency, Bali 80652, Indonesia",https://maps.google.com/?cid=12016216849570848683,OPERATIONAL,+62 813-3778-7816,hotel,"hotel, lodging",4,339,
ChIJedtOMOr10S0RqmN8DeaTrk0,Colosseum Bali Hotel & Restaurant,-8.2819494,115.36317799999999,"Jl. Raya Penelokan No.DS, Batur Tengah, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=5597574003146122154,OPERATIONAL,+62 812-3788-8588,hotel,"hotel, lodging, restaurant, food",4.5,96,
ChIJG6C6D74Z0i0Rrdgo0fcl9yo,Lakeview Restaurant,-8.283273699999999,115.3652745,"P988+M4R, Jl. Raya Penelokan, Batur Tengah, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=3095985015136770221,OPERATIONAL,+62 366 52525,restaurant,"breakfast_restaurant, restaurant, food",4.2,759,PRICE_LEVEL_MODERATE
ChIJX9tBHFD10S0Rm9HI8XDK2G4,Mahen Cafe,-8.2812623,115.36217950000001,"Jl. Raya Penelokan, Batur Tengah, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7987356525583192475,OPERATIONAL,+62 819-1619-9029,cafe,"cafe, food",4.6,304,
ChIJB2NOPcz10S0Rr3YhpSbTVtA,warung baling baling,-8.281388,115.36224809999997,"Jl. Raya Penelokan, Batur Tengah, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=15012418570818778799,OPERATIONAL,+62 818-0319-0440,restaurant,"restaurant, coffee_shop, cafe, breakfast_restaurant, store, food",4.3,310,PRICE_LEVEL_INEXPENSIVE
