id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJrfg6aXY40i0RKbzqxLedkoY,La Brisa Bali | Beach Club,-8.6542178,115.1250199,"Jl. Pantai Batu Mejan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=9696986360290393129,OPERATIONAL,+62 811-3946-666,restaurant,"restaurant, cafe, seafood_restaurant, bar, food",4.5,12948,PRICE_LEVEL_EXPENSIVE
ChIJZRYSnXY40i0R6rNbVSCzi_g,Pererenan Beach,-8.651845699999999,115.1215411,"84XF+RMJ, Jl. Pantai Pererenan No.171, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali, Indonesia",https://maps.google.com/?cid=17909605294621307882,OPERATIONAL,,,tourist_attraction,4.5,1642,PRICE_LEVEL_INEXPENSIVE
ChIJCRXoOHY40i0RP5b3E30CF7Y,COMO Uma Canggu,-8.654501,115.12586929999998,"Echo Beach, Jl. Pantai Batu Mejan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=13120958775596389951,OPERATIONAL,+62 361 6202228,resort_hotel,"resort_hotel, hotel, lodging",4.7,1284,
ChIJh3i8FLo50i0Rklbo5xFbOYQ,Sol Rooftop Bali,-8.6516859,115.12158669999998,"Jl. Pantai Pererenan Kabupaten No.169, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=9527746619142330002,OPERATIONAL,+62 857-3807-8245,restaurant,"restaurant, food",4.6,268,
ChIJHS2FUwU50i0RHe7ilNtpo-U,Wrong Gym,-8.649225099999999,115.12319199999999,"Jl. Pantai Pererenan No.158, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=16547185847705988637,OPERATIONAL,+62 822-3665-9949,gym,"gym, coffee_shop, cafe, fitness_center, spa, health, store, food",4.7,370,
ChIJH4qy2jI50i0RIKy3qMSsdYc,Tribal Bali Coworking Hostel,-8.6487351,115.12475049999998,"Gg. Tribal Jl. Pantai Pererenan, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=9760897728039595040,OPERATIONAL,+62 821-4791-4973,hostel,"hostel, cafe, swimming_pool, lodging, sports_complex, food",4.6,424,
ChIJ2x31Lgs50i0RrrkBaIDnklc,Shore Amora Canggu,-8.6502891,115.1223608,"Jl. Pantai Pererenan, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali, Indonesia",https://maps.google.com/?cid=6310360566586259886,OPERATIONAL,+62 361 9091773,hotel,"hotel, lodging",4.7,413,
ChIJvf2xsgw50i0RehRcpMi_X8o,Echo beach surfspot,-8.6552993,115.1246039,"84VG+X2H, Canggu, Kuta Utara, Badung Regency, Bali 80361, Indonesia",https://maps.google.com/?cid=14582584986920817786,OPERATIONAL,,tourist_attraction,tourist_attraction,4.7,88,
ChIJq1VqKXE40i0R3jnD-u2RKVM,Sense Canggu Beach Hotel,-8.651124099999999,115.1263136,"Jl. Munduk Kedungu No.55s, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali, Indonesia",https://maps.google.com/?cid=5992481230493530590,OPERATIONAL,+62 361 9063888,hotel,"hotel, lodging",4.4,566,
ChIJAaAOMnY40i0R2im42qhNbIw,COMO Beach Club,-8.6558175,115.1262935,"Jl. Pantai Batu Mejan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=10118547850414008794,OPERATIONAL,+62 361 6202208,restaurant,"brunch_restaurant, swimming_pool, sports_complex, bar, restaurant, food",4.5,843,PRICE_LEVEL_EXPENSIVE
ChIJR7pk7HY40i0RrZ_-5v-z5Qc,Echo Beach Villa and Apartment,-8.653039399999999,115.1253713,"Gang Dharma, Canggu, Jl. Munduk Kedungu, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=569058839605714861,OPERATIONAL,+62 821-4604-1999,hotel,"hotel, lodging",4.7,141,
ChIJ5Wex6mc50i0RNSHWdVKVoPo,Hippie Fish Pererenan Beach,-8.651802499999999,115.1214844,"Jalan Pantai Pererenan no. 171, Pererenan Beach, Pererenan, Canggu, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=18059598687152513333,OPERATIONAL,+62 813-3759-6236,seafood_restaurant,"seafood_restaurant, brunch_restaurant, cafe, mediterranean_restaurant, breakfast_restaurant, greek_restaurant, bar, restaurant, food",4.8,455,
ChIJW0P8_3Y40i0R79rfAibLQZs,Ecosfera Hotel,-8.6536777,115.1264804,"Echo Beach, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=11187446313482443503,OPERATIONAL,+62 812-4642-6989,hotel,"hotel, cafe, fitness_center, lodging, sports_complex, gym, spa, health, food",4.2,263,
ChIJ5z_WA3c40i0RVdtbCdfIpjo,Papillon Echobeach,-8.6533578,115.12680069999999,"Jl. Batu Mejan Canggu, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=4226286126234327893,OPERATIONAL,+62 811-9934-735,hotel,"hotel, lodging",4.3,235,
ChIJkSHKoH050i0RiZcTpdSIhiY,Numero Quattro Echo Beach,-8.6548091,115.12548079999999,"Jl. Pantai Batu Mejan No.n.4, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://maps.google.com/?cid=2776056667204458377,OPERATIONAL,+62 811-3834-753,italian_restaurant,"italian_restaurant, restaurant, food",4.7,253,
ChIJXX4Otcs50i0Rs8ioBRw66Ms,RiZE Bali,-8.648694599999999,115.1234556,"Jl. Pantai Pererenan No.150, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=14693057676324686003,OPERATIONAL,+62 811-3884-446,restaurant,"restaurant, coffee_shop, cafe, indian_restaurant, store, food",4.7,496,PRICE_LEVEL_MODERATE
ChIJNZmifxU50i0Ry_ElgSf2Yok,ARTE Canggu,-8.6505025,115.12201890000001,"Jl. Pantai Pererenan No.172, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://maps.google.com/?cid=9899745580444676555,OPERATIONAL,+62 895-2387-7565,italian_restaurant,"italian_restaurant, cafe, library, art_gallery, restaurant, food",4.5,572,
ChIJsWTI4xI50i0Ry5AESqf15_c,Canggu Center,-8.654126699999999,115.1259401,"Echo Beach villa, Jl. Pantai Batu Mejan, Canggu, Kuta Utara, Badung Regency, Bali 80363, Indonesia",https://maps.google.com/?cid=17863516545838518475,OPERATIONAL,+62 818-542-000,art_gallery,"art_gallery, restaurant, food",4.7,132,
ChIJHZSOKXQ40i0RcQGV62zA6co,Anginsepoi,-8.6523211,115.12419029999998,"Banjar Pengembangan, Desa Pererenan, Mengwi, 84XF+3MG, Canggu, Badung, Bali, Indonesia",https://maps.google.com/?cid=14621429239276437873,OPERATIONAL,+62 851-0061-3111,hotel,"hotel, lodging",4.2,216,
ChIJqWnwens50i0RcHwH85UGRGU,Teh Manis Bali,-8.6529483,115.12749740000001,"Batu Mejan Street, Canggu, Kuta Utara, Badung Regency, Bali 80361, Indonesia",https://maps.google.com/?cid=7296964537344294000,OPERATIONAL,+62 812-4640-9786,restaurant,"restaurant, food",4.4,1184,PRICE_LEVEL_MODERATE
