id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJL5rRZAD30S0RB8nhEBffDsU,Mt Batur Sunrise trekking,-8.2317351,115.394377,"Songan A, Kintamani, Bangli Regency, Bali 80652, Indonesia",https://maps.google.com/?cid=14199531965306226951,OPERATIONAL,,tourist_attraction,tourist_attraction,4.8,97,
ChIJI0et0Ffx0S0RMWHXsIURY2Y,Bukit Catu Bungalows,-8.230847299999999,115.39644509999998,"Q99W+MH8, Jalan Bukit Satu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7377759880458232113,OPERATIONAL,+62 821-4658-6166,hotel,"hotel, hostel, lodging",4.8,194,
ChIJ8dEKcPvx0S0R8BCrUnidvAg,D'Yoga Bamboo House,-8.2284904,115.39450570000001,"Q9CV+JR2, Jl. Pura Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=629551188033605872,OPERATIONAL,,bed_and_breakfast,"bed_and_breakfast, lodging",4,11,
ChIJB3pjnXvx0S0RRQPibUN73mM,Volcano Rim Bali,-8.2337449,115.3940294,"Jalan Raya Songan A, Q98V+GJ2, Jl. Bukit Selat, Banjar Dalem, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7196324784121185093,OPERATIONAL,+62 812-3443-4469,camping_cabin,"camping_cabin, lodging",4.9,37,
ChIJ6wLNAG3x0S0RrDR55zoePho,Trekking,-8.2332885,115.39435069999998,"Br, Q98V+MPQ, Jl. Serongga, songan b, Kec. Kintamani, Kabupaten Bangli, Bali, Indonesia",https://maps.google.com/?cid=1890982131882603692,OPERATIONAL,,hiking_area,"hiking_area, park",,,
ChIJs_2AH5fx0S0Ra6VEq26GOYQ,Radia Trekking Guide,-8.228641999999999,115.39429559999999,"Jl. Pura Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=9527794296556922219,OPERATIONAL,+62 878-6214-1641,hiking_area,"hiking_area, park",5,9,
ChIJ5b3-iaXx0S0RclU_LkXckGI,Bali Jeep Tour Trekking,-8.2276346,115.39513780000001,"Q9CW+X33, Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7102418802050028914,OPERATIONAL,+62 859-4237-2370,tourist_attraction,tourist_attraction,5,16,
ChIJp7_ZddHx0S0RQJkgacHH9rM,Putu sudiana place,-8.2332784,115.3944199,"Jl. Bukit Selat, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=12967771810566281536,OPERATIONAL,+62 818-562-867,camping_cabin,"camping_cabin, lodging",5,2,
ChIJMQepUyHx0S0RJrPrvwr5EjQ,Jeep Sunrise Tour and Mt.Batur trekking,-8.2281301,115.3950353,"Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=3752335264117928742,OPERATIONAL,+62 831-1150-0051,tourist_attraction,tourist_attraction,4.7,29,
ChIJY2_vbMrx0S0RKfL9NATmgrY,Warung Makan Bu Patma,-8.2288856,115.39225250000001,"Jl. Pura Bukit Catu No.Desa, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=13151326767618585129,OPERATIONAL,+62 878-6186-8890,restaurant,"restaurant, food",4.9,11,
ChIJ-9pP8f_x0S0R1TuuDmiZAvI,Mt. Batur Trekking Agency Start Point,-8.225769,115.394865,"Q9FV+MWX, Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=17438669379333929941,OPERATIONAL,,tourist_attraction,tourist_attraction,4.5,2,
ChIJmzBFWQDx0S0RndEGdTLMEfM,Bamboo Cabin,-8.228417499999999,115.3945369,"Q9CV+JRM, Jl. Pura Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=17515004942904381853,OPERATIONAL,,camping_cabin,"camping_cabin, lodging",1.5,4,
ChIJk4Grhivx0S0R4OJN4dIzdzE,Batur Jeep Adventure,-8.2317323,115.39464509999999,"Q99V+7RX, Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=3564374610903163616,OPERATIONAL,+62 819-9457-0644,tourist_attraction,tourist_attraction,4.8,13,
ChIJZepNDF7x0S0RWVoYT7qgLFA,Mount Batur Sunrise Parking,-8.2303178,115.39202990000001,"Jl Pura Bukit Catu, Q99R+VRC, Banjar Jl. Serongga, Songan B, Kec. Kintamani, Kabupaten Bangli, Bali 80614, Indonesia",https://maps.google.com/?cid=5777169144060861017,OPERATIONAL,,hiking_area,"hiking_area, park",4,3,
ChIJuxfva3rx0S0RJ-EmsJNx_GU,Bali Trekking Adventures,-8.2310338,115.39540879999998,"Q99W+H5R, Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=7348873571091276071,OPERATIONAL,+62 821-4465-5233,hiking_area,"hiking_area, park",5,1,
ChIJa8hFlbDx0S0Rf9HTHDREz0A,Mount Batur Sunrise Activity,-8.232593399999999,115.39246439999998,"Br, Q99R+7VM, Jl. Serongga Jl. Bukit Catu, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali, Indonesia",https://maps.google.com/?cid=4670026329219125631,OPERATIONAL,+62 812-3803-3954,hiking_area,"hiking_area, park",4.9,19,
ChIJl_1GIqLx0S0RDTlRHJKX_qI,Jero Mangun Sunrise Trekking,-8.231396799999999,115.39304299999999,"Q99V+C6V, Jl. Serongga, Songan A, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=11744991532024936717,OPERATIONAL,+62 838-5671-2906,hiking_area,"hiking_area, park",4.3,3,
ChIJb7nwMMD10S0RRbJmAdMT_N4,Jeepmountbaturadventure,-8.230299,115.3931436,"gunung Batur, Kec. Kintamani, Kabupaten Bangli, Bali 80652, Indonesia",https://maps.google.com/?cid=16067739367533621829,OPERATIONAL,+62 878-5083-8572,tourist_attraction,tourist_attraction,5,1,
ChIJlwaptx_x0S0RT2ZZhn91AXk,On The Lake Glamping,-8.2294903,115.3963461,"Q9CW+6G5, Songan A, Kintamani, Bangli Regency, Bali, Indonesia",https://maps.google.com/?cid=8719379544141293135,OPERATIONAL,,hotel,"hotel, lodging",,,
ChIJzXC0Btnx0S0RHIAe_2fY-3c,Bali gunung Batur,-8.2306827,115.3948331,"Banjar, Q99V+PV7, Jl. Serongga, Songan A, Kintamani, Bangli Regency, Bali 80652, Indonesia",https://maps.google.com/?cid=8645741850841219100,OPERATIONAL,,park,park,5,1,
