id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJaVcZRzub0S0RMVdUTP5g0Co,Buda Bakery & Resto,-8.164421299999999,115.0333492,"Perumahan BTN Graha Lovina, Jl. I Gede Taman No.26, Kalibukbuk, Kec. Buleleng, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=3085072390067345201,OPERATIONAL,+62 812-4691-779,restaurant,"restaurant, bakery, food, store",4.7,722,PRICE_LEVEL_MODERATE
ChIJs5sHkDub0S0Rs6_ArAb6GYw,Jaring Kitchen & Drinks,-8.1639926,115.03104250000001,"Jalan Damai (I Gede Taman) In Front of Candi Budha, Temple, Anturan, Buleleng, Buleleng Regency, Bali 81152, Indonesia",https://maps.google.com/?cid=10095374946302734259,OPERATIONAL,+62 821-4658-0046,restaurant,"restaurant, food",4.8,237,PRICE_LEVEL_INEXPENSIVE
ChIJq0NqETub0S0R-8kSv7Y5fzY,Keyani's Bungalow,-8.1648663,115.03273379999999,"Jl. I Gede Taman Graha, Jl. Mas Lovina & 19 No.RT.01 Blok B17, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 80558, Indonesia",https://maps.google.com/?cid=3926920857142872571,OPERATIONAL,+62 819-9255-9989,hotel,"hotel, extended_stay_hotel, lodging",4.5,59,
ChIJEYdY7seb0S0RKdV_NA8DAOY,Balinese dance group lovina,-8.1657719,115.0319394,"R2MJ+MQW, Jl. Gede Taman, Kayu Putih, Kec. Buleleng, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=16573249992563610921,OPERATIONAL,+62 852-3766-9834,art_gallery,art_gallery,5,34,
ChIJd1MtwTub0S0RDpJ5JPGJP3A,Villa Kelapa,-8.1651039,115.03007389999999,"Jalan Damai, Gg. Padma Kalibukbuk, Lovina Beach, Singaraja, Anturan, Buleleng, Buleleng Regency, Bali 81151, Indonesia",https://maps.google.com/?cid=8088335124572770830,OPERATIONAL,,hotel,"hotel, lodging",4.7,24,
ChIJhzgSBr6b0S0RDVXeEuo3w1w,Villa Arsha Lovina,-8.1702104,115.0293839,"Jl. Villa Arsha No.1, Kaliasem, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=6684247750426383629,OPERATIONAL,,,lodging,5,5,
ChIJ0R5L5Q2b0S0R8kIRSc1dg1E,Hillside Lovina,-8.1691358,115.0319899,"R2JJ+8QX, Jl. Pisang, Kayu Putih, Kec. Sukasada, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=5873641475296805618,OPERATIONAL,,hotel,"hotel, lodging",4.8,12,
ChIJ1VMghDub0S0RBLeYM6Ek9ss,Candi Budha Kalibukbuk,-8.1636834,115.0316348,"Jl. Gede Taman Jl. Desa Kalibukbuk-Anturan, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",https://maps.google.com/?cid=14696974708744173316,OPERATIONAL,+62 813-3749-5049,historical_landmark,"historical_landmark, tourist_attraction",4.5,64,
ChIJDyyuimWb0S0RlVzyKZGOEeE,Lovina private house,-8.1640531,115.030393,"Gg. Bintang, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=16217900487263018133,OPERATIONAL,+62 878-6322-6451,hotel,"hotel, lodging",4.7,27,
ChIJNSyNiLyb0S0R0Zddn9PUHck,Sari House Lovina,-8.1641564,115.03376409999998,"Gg. Padma, Anturan, Kec. Buleleng, Kabupaten Buleleng, Bali 81152, Indonesia",https://maps.google.com/?cid=14491973181325023185,OPERATIONAL,+62 813-8666-1787,hotel,"hotel, private_guest_room, lodging",4.5,4,
