id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJmTOl7WE90i0RxY1ZeQC94ko,Bebek Tebasari Resto,-8.5456612,115.256768,"Jl. Raya Kengetan Br. Kelingkung, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5396083113276837317,OPERATIONAL,+62 361 8493382,restaurant,"restaurant, indonesian_restaurant, food",4.8,3551,PRICE_LEVEL_MODERATE
ChIJy91I5vg90i0RUB8xLPBXcVo,Locavore NXT,-8.5422753,115.2573302,"Jl. A.A. Gede Rai Gang Pura Panti Bija, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=6517086824827002704,OPERATIONAL,+62 821-4495-6226,restaurant,"restaurant, food",4.7,77,
ChIJGclCKpY90i0RMm8KZSYWD0I,Fullmoon Villa Ubud,-8.53849,115.26014999999998,"Jl. Jineng, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=4760047685313654578,OPERATIONAL,,,lodging,4,101,
ChIJYYryopU90i0R7YY8QtsUXr4,Semar Kuning 1,-8.5431834,115.2619125,"Jl. A.A. Gede Rai No.8, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=13717424446958765805,OPERATIONAL,+62 812-3626-083,art_gallery,"art_gallery, tourist_attraction",4.4,772,
ChIJR5zpd1Y90i0RNBIx3CIZwfA,Coconut Kitchen - Organic Juice Bar&Food,-8.539429,115.2621742,"Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17348174877121647156,OPERATIONAL,+62 812-4689-357,restaurant,"restaurant, food",4.9,292,PRICE_LEVEL_INEXPENSIVE
ChIJ6xM7bAk90i0RFtz3HgwsRDA,Green Space Villa,-8.5421268,115.26037369999999,"F756+44X, Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=3477953242807655446,OPERATIONAL,+62 812-4693-5373,,lodging,4.6,99,
ChIJtwqgT5U90i0RHZzK0Ty3ECQ,Villa Olé,-8.5454404,115.26179850000001,"Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=2598778456838413341,OPERATIONAL,+62 818-353-819,,"hotel, lodging",4.8,165,
ChIJx2ybGio90i0Rj0TGhnqGphs,Lavani Villa,-8.5468159,115.25775589999999,"Jl. Tegal Utu Br Kelingkung, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=1992427745963295887,OPERATIONAL,+62 818-0555-8889,hotel,"hotel, lodging",4.7,28,
ChIJ7VRgCJY90i0RK6JV2BlnvdU,Gino Feruci Villa & Spa Ubud,-8.5405411,115.2611977,"Jalan A A Gede Rai, Banjar Tengah, F756+QFP, Lodtunduh, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=15401579661378298411,OPERATIONAL,+62 361 981650,resort_hotel,"resort_hotel, hotel, lodging",4.1,430,
ChIJSaFeUZU90i0R9Q-6skmby5o,Ningmas House 2,-8.545157999999999,115.26041279999998,"Jl. A.A. Gede Rai No.550, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=11154179642946621429,OPERATIONAL,+62 812-8480-5050,guest_house,"guest_house, lodging",4.6,41,
ChIJfVl2D5U90i0R9akptyk-6sM,Ubud Canti Accommodation,-8.5434883,115.26212410000001,"Jl. A.A. Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80361, Indonesia",https://maps.google.com/?cid=14117164330833783285,OPERATIONAL,+62 361 4792050,guest_house,"guest_house, lodging",4.2,86,
ChIJn5y9rqo90i0RJDX318uqoEk,Pondok Uma Ubud,-8.542811799999999,115.26405469999999,"st, Jl. A.A. Gede Rai Gg. Sukun, Banjar Kertawangsa, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=5305428153520829732,OPERATIONAL,+62 813-3863-7548,guest_house,"guest_house, lodging",4.9,27,
ChIJR_Qi2ZU90i0RxKzp977nv2I,Puri Tupai ᬧᬸᬭᬶᬢᬸᬧᬳᬶ᭟,-8.540482299999999,115.2614629,"Jl. Raya Anak Agung Gede Rai, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=7115660743657761988,OPERATIONAL,+62 361 730899,resort_hotel,"resort_hotel, hotel, lodging",4.5,54,
ChIJM9RH5ag90i0Rgeb_qioVN-0,KUBU KIRANA BY SUPALA,-8.5433398,115.26020450000001,"Jalan Ambarwati no.1.320, Gg. Sekar Jepun No.1, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=17093154183709714049,OPERATIONAL,+62 813-8769-6667,private_guest_room,"private_guest_room, lodging",4.6,12,
ChIJl_Klrr890i0R1hyQkaREuMk,OMG Villas,-8.5438598,115.25760360000001,"F745+F25, Lodtunduh, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=14535443270945742038,OPERATIONAL,,hotel,"hotel, lodging",4.4,8,
ChIJ2Xzzdr490i0RnKOxmh-cMzo,Lestaru Villas,-8.5413332,115.25798909999999,"F755+F59, Lodtunduh, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=4193867337565315996,OPERATIONAL,+62 878-5460-5825,lodging,lodging,4.3,132,
ChIJX7nJp5U90i0RCxSt7EyKpQg,Svaha Ubud,-8.5438827,115.2621396,"Lodtunduh, Ubud, Gianyar Regency, Bali 80571, Indonesia",https://maps.google.com/?cid=623056186453595147,OPERATIONAL,+62 812-3848-8876,hotel,"hotel, guest_house, lodging",4.3,50,
ChIJUQ1p55U90i0RV8WQafccp74,Warung Iga Bakar Gung Vedel,-8.541129999999999,115.26146879999999,"F756+GHX, Jl. Ambarwati No.1, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=13737981037270582615,CLOSED_TEMPORARILY,+62 812-2552-5693,barbecue_restaurant,"barbecue_restaurant, restaurant, food",4.8,85,
ChIJFYhsRW890i0RBvuH6qp76QU,Ambary Ubud,-8.5413677,115.25784360000002,"Jl. Raya Lod Tunduh, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=426007613772659462,OPERATIONAL,+62 811-191-230,hotel,"hotel, lodging",4.8,12,
ChIJFTAxgLI90i0R0jUdOCBLAzc,sunrise Coconut House,-8.5414833,115.2578252,"jalan ambarwati, Lodtunduh, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",https://maps.google.com/?cid=3964094698768643538,OPERATIONAL,+62 818-0559-0719,,lodging,5,4,
