id,name,latitude,longitude,address,url,status,phone,primary-type,types,rating,rating-count,price-level
ChIJSVqRToFB0i0RtGEmWMi5ag4,Kingś star Cafè,-8.7130996,115.2319657,"Sidakarya, Denpasar Selatan, Denpasar City, Bali, Indonesia",https://maps.google.com/?cid=1038846934185828788,OPERATIONAL,+62 813-3875-9009,bar,bar,4.8,38,
ChIJweZRXnRB0i0R72o9eZRssAY,new drupadi cafe,-8.7127006,115.23212400000001,"Jl. Bypass Ngurah Rai No.25, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=482004545073670895,OPERATIONAL,,night_club,night_club,3.9,26,
ChIJdcNDK3dB0i0RyrlcU4Qd21Q,Tarpon Fly Fishing,-8.7175323,115.2304894,"jl.segara pemelisan, 76JJ+X5Q, Sesetan, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=6114513373257054666,OPERATIONAL,,national_park,"national_park, park",4.4,58,
ChIJb8ferHVB0i0ROHrxwuyoVbY,Golden She House Bali,-8.712461800000002,115.2334503,"JL. By Pass Ngurah Rai, No. 100, Banjar Pesanggaran, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80222, Indonesia",https://maps.google.com/?cid=13138593222759643704,OPERATIONAL,+62 361 725886,resort_hotel,"resort_hotel, hotel, lodging",4.4,13,
ChIJVdWea-hB0i0RS62K5JnEuSw,Bali 155,-8.7117968,115.23311599999998,"76QM+76Q, Sidakarya, Denpasar Selatan, Denpasar City, Bali, Indonesia",https://maps.google.com/?cid=3222823173603634507,OPERATIONAL,+62 821-4473-1689,restaurant,"restaurant, food",,,
ChIJ6YFOe3FB0i0RX7M8cRSjYUU,Taman Segara Kodang,-8.7152722,115.2281668,"76MH+V7V, Jl. Pemelisan, Sesetan, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=4999456369552438111,OPERATIONAL,,park,park,5,1,
ChIJaWCwhHNB0i0RZlWLee_NebE,Toyota Rent Car,-8.7126866,115.2297162,"76PH+WVG, Jl. Bypass Ngurah Rai, Sidakarya, Kec. Kuta, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=12788479045315286374,OPERATIONAL,+62 361 751282,car_rental,car_rental,4,1,
ChIJSY2jinRB0i0RT8ExbLDjyXE,Warung Dewi Purnama,-8.712172899999999,115.2318275,"76QJ+4PP, Jl. Bypass Ngurah Rai, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",https://maps.google.com/?cid=8199334943473647951,CLOSED_TEMPORARILY,+62 812-3870-8011,fast_food_restaurant,"fast_food_restaurant, restaurant, food",4.7,3,
ChIJx4jl7HRB0i0RvJp-PnB3vbA,Ngok Kopitiam,-8.7112737,115.2320191,"Jl. Bypass Ngurah Rai No.21, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=12735466645242157756,OPERATIONAL,+62 361 8957723,restaurant,"restaurant, food",,,
ChIJ20Bx-XRB0i0RojMUufZi7Xw,Kembang Warung,-8.7114178,115.2321068,"Jl. Bypass Ngurah Rai No.25, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=9001960041990075298,OPERATIONAL,+62 361 281688,indonesian_restaurant,"indonesian_restaurant, restaurant, food",3,1,
ChIJM3m4lnRB0i0R67GR8y2BZ34,Purwadi Warung,-8.7114178,115.2321068,"Jl. Bypass Ngurah Rai No.25, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=9108390805740040683,OPERATIONAL,+62 361 284172,restaurant,"restaurant, food",,,
ChIJ1zbyCXVB0i0RYEuvsHSShCM,Hotel Melati Sanur Ayu,-8.710929799999999,115.23378259999998,"Jl. Bypass Ngurah Rai No.59, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=2559331518131424096,OPERATIONAL,+62 361 281610,hotel,"hotel, lodging",3,1,
ChIJc5S9EQlB0i0RO1msp1FAfkM,Sirangon Restaurant,-8.7112897,115.23205709999999,"Jl. Bypass Ngurah Rai No.21, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223, Indonesia",https://maps.google.com/?cid=4863395367056333115,OPERATIONAL,+62 811-3941-0066,restaurant,"restaurant, food",,,
ChIJh1TEfHNB0i0RWCN2B31i0ZI,Villa Lalu,-8.7116509,115.2301687,"Istana Regency Kavling L-15, JL By Pass Ngurah Rai, 80223, Sidakarya, Denpasar, Kota Denpasar, Bali, Indonesia",https://maps.google.com/?cid=10579345288805622616,OPERATIONAL,+62 361 728790,hotel,"hotel, lodging",,,
ChIJ6dRRH3VB0i0Rq0WddEpeFrw,Kama Ratih Restaurant,-8.7108306,115.23373079999998,"Jl. Bypass Ngurah Rai No.59, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://maps.google.com/?cid=13553123802495141291,OPERATIONAL,+62 361 722071,restaurant,"restaurant, food",,,
ChIJRaqRenNB0i0RHtuVl02fZBQ,Gayus Villa,-8.711740899999999,115.22973100000002,"JL. Ngurah Rai By Pass, No. 67 IX, Sidakarya, Denpasar, Kota Denpasar, Bali 80431, Indonesia",https://maps.google.com/?cid=1469474534034103070,OPERATIONAL,+62 361 7358622,hotel,"hotel, lodging",4,1,
